Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65d10140fe7a391178ae5399,655727ebfca43fc335260382,APPROVED,Not Applicable,2024-02-17T18:56:52.762000Z,2024-02-17T19:56:45.833000Z,2024-02-20T20:06:43.675000Z,2024-02-17T19:56:46.544000Z,3594.0,565DE625,1410,English,71,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65d101a5b02362df64e7a1a2,5d498ea0faa15b001acd4a5d,RETURNED,Not Applicable,2024-02-17T18:57:48.140000Z,,,2024-02-29T17:13:45.557000Z,,,5191,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65d1064a7c0ea4d16a309f8a,5fde4292a4d8245990ada5bc,APPROVED,Not Applicable,2024-02-17T19:17:36.950000Z,2024-02-17T20:11:59.431000Z,2024-02-20T20:06:43.881000Z,2024-02-17T20:12:00.225000Z,3263.0,565DE625,4421,English,72,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
65d10ad3f1264ee93bd943a2,5ce42b3454e33d001918923a,APPROVED,Not Applicable,2024-02-17T19:37:08.212000Z,2024-02-17T20:37:20.621000Z,2024-02-20T20:06:44.243000Z,2024-02-17T20:37:21.366000Z,3613.0,565DE625,2426,English,73,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d10ade1404636f46971a87,65b671980340e4e87d9ca18a,RETURNED,Not Applicable,2024-02-17T19:37:12.389000Z,,,2024-02-29T17:13:44.729000Z,,,236,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65d10bd83bbf86847b93a8c3,5fb41cbb6ab13204137b931e,APPROVED,Not Applicable,2024-02-17T19:41:43.096000Z,2024-02-17T20:45:17.766000Z,2024-02-20T20:06:44.439000Z,2024-02-17T20:45:18.518000Z,3815.0,565DE625,1627,English,75,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d10d08113325527b73982e,63fba9e68d9ff349947fece5,RETURNED,Not Applicable,2024-02-17T19:46:24.206000Z,,,2024-02-29T17:13:46.322000Z,,,1420,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65d10f172e4309baaa17a0df,62b601e089d3d1134aed066b,APPROVED,Not Applicable,2024-02-17T19:55:08.322000Z,2024-02-17T20:45:27.886000Z,2024-02-20T20:06:44.627000Z,2024-02-17T20:45:28.580000Z,3020.0,565DE625,3992,English,72,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d110f0d6a7505e08e04942,5bdc8d12b2fff7000189b6f8,APPROVED,Not Applicable,2024-02-17T20:03:05.424000Z,2024-02-17T21:03:47.271000Z,2024-02-20T20:06:44.811000Z,2024-02-17T21:03:47.970000Z,3642.0,565DE625,4146,English,72,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d1150599cd8872ac3d15ce,63ab29096cc555f088566bce,RETURNED,Not Applicable,2024-02-17T20:20:33.252000Z,,,2024-02-29T17:13:46.120000Z,,,1460,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
