Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
657b413aff78a49936e4c1ce,6568ae9ae8820204f4956bf7,APPROVED,Not Applicable,2023-12-14T17:54:05.995000Z,2023-12-14T18:43:50.247000Z,2023-12-15T14:57:09.594000Z,2023-12-14T18:43:51.026000Z,2985.0,565DE625,464,English,25,Female,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
657b419b576044e1e7204def,616604bed27acb2f4e2841a9,APPROVED,Not Applicable,2023-12-14T17:55:45.304000Z,2023-12-14T18:51:37.546000Z,2023-12-15T14:57:07.688000Z,2023-12-14T18:51:38.672000Z,3353.0,565DE625,3160,"English, Japanese, Spanish",25,Male,White,United States,United States,United States,English,No,Full-Time
657b41abd07d40483c5051a7,613e002e81f4b2409b531dbd,APPROVED,Not Applicable,2023-12-14T17:56:24.266000Z,2023-12-14T19:27:56.875000Z,2023-12-15T14:57:04.298000Z,2023-12-14T19:27:57.537000Z,5493.0,565DE625,818,English,24,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
657b41e8395eda3705177af2,60e269b58d238fbba93aed38,APPROVED,Not Applicable,2023-12-14T17:56:59.227000Z,2023-12-14T18:50:23.380000Z,2023-12-15T14:57:02.804000Z,2023-12-14T18:50:24.116000Z,3205.0,565DE625,5277,English,21,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
657b425049832b99c6cf089b,611ac17a9d585411a2314882,APPROVED,Not Applicable,2023-12-14T17:58:48.901000Z,2023-12-14T19:06:56.980000Z,2023-12-15T14:57:01.164000Z,2023-12-14T19:06:57.637000Z,4089.0,565DE625,477,English,23,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,Part-Time
657b425b0c807b69681bdfb4,655faafc7c71bdbb2bed6993,RETURNED,Not Applicable,2023-12-14T17:58:55.790000Z,,,2024-02-15T18:50:27.581000Z,,,208,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657b4280eb7dd0f02846dfa3,655cc974613aec120f21293b,APPROVED,Not Applicable,2023-12-14T17:59:50.539000Z,2023-12-14T18:46:57.776000Z,2023-12-15T14:56:58.721000Z,2023-12-14T18:46:58.626000Z,2828.0,565DE625,1276,English,25,Male,Black,United States,United States,United States,English,No,Full-Time
657b42c9f2f0c1b798ec6044,613ea8344b072de7f3ccb5dc,APPROVED,Not Applicable,2023-12-14T18:05:14.772000Z,2023-12-14T19:01:00.268000Z,2023-12-15T14:56:54.180000Z,2023-12-14T19:01:01.038000Z,3346.0,565DE625,241,English,25,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
657b42f98b7df8c036442236,646778f0d6b43cbeb4501454,RETURNED,Not Applicable,2023-12-14T18:01:33.439000Z,,,2024-02-15T18:50:27.798000Z,,,2287,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657b4336b97689c8b5ae648a,631c26a9aca573805b1907d9,APPROVED,Not Applicable,2023-12-14T18:02:35.795000Z,2023-12-14T18:56:58.845000Z,2023-12-15T14:56:57.164000Z,2023-12-14T18:56:59.594000Z,3264.0,565DE625,582,English,22,Male,Black,United States,United States,United States,English,Yes,Due to start a new job within the next month
