v_Speed_Fixed,v_Accuracy_Fixed,v_Speed_Varying,v_Accuracy_Varying,v_Speed,v_Accuracy,v_Fixed,v_Varying,a_Speed_Fixed,a_Accuracy_Fixed,a_Speed_Varying,a_Accuracy_Varying,a_Speed,a_Accuracy,a_Fixed,a_Varying
2.205234163249669,2.8805130120371647,2.4333095871387638,2.750621812788623,2.3192718751942163,2.8155674124128938,2.5428735876434168,2.5919656999636933,0.8731246039468394,1.2638643157070275,1.0171846149425852,1.2078403240500593,0.9451546094447123,1.2358523198785434,1.0684944598269335,1.1125124694963222
2.19398894447366,2.895881190381,2.432303400979799,2.747505039379761,2.3131461727267295,2.8216931148803805,2.54493506742733,2.58990422017978,0.8758270239344896,1.256256917615314,1.019840496277179,1.2100894208195285,0.9478337601058343,1.2331731692174213,1.0660419707749018,1.1149649585483539
2.1879248135143023,2.881320553676043,2.4347720188995496,2.7656611891243252,2.311348416206926,2.823490871400184,2.5346226835951726,2.6002166040119374,0.8765934442901588,1.2523852345683641,1.0258645419843535,1.2071706378036349,0.9512289931372562,1.2297779361859995,1.0644893394292614,1.1165175898939943
2.186820023039476,2.8950619634324823,2.4331017648847597,2.754694823857502,2.309960893962118,2.824878393644992,2.540940993235979,2.593898294371131,0.8763495310349932,1.255171532353686,1.0242620244492118,1.2062307708086204,0.9503057777421025,1.2307011515811532,1.0657605316943397,1.115246397628916
2.212574172453631,2.8673785563826195,2.409453646617907,2.780272199760063,2.311013909535769,2.823825378071341,2.5399763644181252,2.594862923188985,0.8758151360293629,1.2608804705149892,1.0033524435478078,1.2219658085543512,0.9395837897885854,1.2414231395346702,1.068347803272176,1.1126591260510796
2.213183994681782,2.8703669212830665,2.4073612824364767,2.7787663768128947,2.3102726385591295,2.8245666490479806,2.5417754579824243,2.5930638296246857,0.8772600029793196,1.2598085090595648,1.0047312366337027,1.2202141099739245,0.9409956198065111,1.2400113095167447,1.0685342560194422,1.1124726733038135
2.1819020772995095,2.869071462094499,2.3917798144163114,2.8269252214039002,2.2868409458579104,2.8479983417491996,2.5254867696970043,2.609352517910106,0.8944051162998182,1.2718705566031248,0.9900813868987014,1.205656798844867,0.9422432515992598,1.2387636777239959,1.0831378364514714,1.0978690928717842
2.197189807808906,2.8865141199193403,2.3921697892867826,2.7938048581991914,2.294679798547844,2.840159489059266,2.541851963864123,2.592987323742987,0.88486032463653,1.2737594441576774,0.9962689133173136,1.2071251765349906,0.9405646189769218,1.240442310346334,1.0793098843971036,1.101697044926152
2.2028052858618077,2.8803067350554308,2.404688655926379,2.7818778983706025,2.3037469708940934,2.8310923167130166,2.5415560104586192,2.593283277148491,0.8916951322255101,1.263155178539128,0.9948834753738275,1.2122800725080458,0.9432893037996688,1.2377176255235869,1.077425155382319,1.1035817739409366
2.1966030471920446,2.8907872577847424,2.395662586593879,2.786625683643554,2.296132816892962,2.8387064707141483,2.5436951524883935,2.5911441351187166,0.88811918829078,1.2665883709528356,0.9918160830279739,1.215490216374922,0.9399676356593769,1.2410392936638788,1.0773537796218078,1.103653149701448
2.189976793987317,2.9014287460081243,2.3822084393737977,2.7960645958449812,2.2860926166805573,2.8487466709265528,2.5457027699977206,2.5891365176093895,0.8895872394510687,1.2641125808303808,1.0011864972790312,1.2071275410860307,0.9453868683650499,1.2356200609582058,1.0768499101407247,1.104157019182531
2.21591573804711,2.832492981727962,2.409785651285429,2.8114842041537194,2.3128506946662695,2.8219885929408406,2.524204359887536,2.610634927719574,0.8865661216434314,1.274328756275049,0.9927996393841608,1.20831934134387,0.9396828805137961,1.2413240488094595,1.0804474389592402,1.1005594903640155
2.1863016386062744,2.841682060947995,2.4170920883363443,2.8246027873236064,2.3016968634713093,2.8331424241358008,2.5139918497771347,2.6208474378299753,0.8927535100417744,1.2646156534445705,1.007889642281901,1.1967550528782653,0.9503215761618378,1.230685353161418,1.0786845817431725,1.1023223475800832
2.185579061987386,2.842738759392754,2.4284696972957156,2.8128910565383642,2.307024379641551,2.8278149079655592,2.51415891069007,2.62068037691704,0.8918239335039944,1.2689454810326193,1.004370501086553,1.1968739430233446,0.9480972172952736,1.232909712027982,1.0803847072683068,1.1006222220549489
2.1889269148658257,2.848369080346933,2.4043850785072016,2.8279975014942598,2.2966559966865137,2.8381832909205964,2.5186479976063794,2.6161912900007307,0.8923898332523947,1.2667643821532988,0.998066327793605,1.204793315447213,0.9452280805229999,1.235778848800256,1.0795771077028467,1.101429821620409
2.1766345497245805,2.859124976559089,2.4142894655148552,2.8196295834156953,2.295462007619718,2.839377279987392,2.517879763141835,2.6169595244652752,0.8978141357951654,1.262783930909354,1.0038492134566195,1.1975665784853724,0.9508316746258925,1.2301752546973632,1.0802990333522597,1.100707895970996
2.1771733981563917,2.8637682683678496,2.408253951202495,2.8204829574874837,2.2927136746794434,2.8421256129276666,2.5204708332621206,2.6143684543449894,0.8980502638961956,1.260011342698848,1.0046151231092804,1.1993371289421875,0.951332693502738,1.2296742358205177,1.0790308032975218,1.101976126025734
2.181606011501033,2.89240455955088,2.3896117536872317,2.8060562504750757,2.2856088825941323,2.8492304050129778,2.5370052855259564,2.5978340020811537,0.8892749774778652,1.2612464041167881,1.0111421793967812,1.200350297655077,0.9502085784373232,1.2307983508859326,1.0752606907973266,1.1057462385259291
2.174285796313509,2.89277223431904,2.3873331736975802,2.8152873708840906,2.2808094850055447,2.8540298026015654,2.5335290153162746,2.6013102722908354,0.8913798618779623,1.2544003993886066,1.0167086148601652,1.1995249825197773,0.9540442383690637,1.226962690954192,1.0728901306332843,1.1081167986899714
2.1764297915926236,2.8833432382633677,2.40591265767285,2.803992887685379,2.2911712246327367,2.8436680629743734,2.5298865149279957,2.6049527726791144,0.8898469761683033,1.2493965482691973,1.0165237327341727,1.2062466014748379,0.9531853544512381,1.2278215748720176,1.0696217622187503,1.1113851671045054
2.174861656334267,2.8943596192816337,2.378274096793204,2.8221832028051157,2.2765678765637354,2.8582714110433747,2.5346106378079503,2.60022864979916,0.9068721720387756,1.2402841933235638,1.0172439251446552,1.1976135681395168,0.9620580485917154,1.2189488807315403,1.0735781826811697,1.107428746642086
2.1915317339674925,2.8978561390849285,2.379983865366272,2.800306836795527,2.2857577996668823,2.8490814879402278,2.5446939365262105,2.5901453510808996,0.9153899864425283,1.2367928549007319,1.011168373862282,1.198662643440969,0.9632791801524052,1.2177277491708505,1.07609142067163,1.1049155086516256
2.1729855385213432,2.9004759679343715,2.3757615608451617,2.8204555079133438,2.2743735496832524,2.8604657379238576,2.5367307532278573,2.5981085343792527,0.91121869708361,1.2505519731967147,1.00775398341393,1.1924892049522564,0.95948634024877,1.2215205890744856,1.0808853351401624,1.1001215941830933
2.217312690294268,2.8492685996670883,2.408890911503581,2.7942063737492826,2.3131018008989246,2.8217374867081855,2.5332906449806782,2.601548642626432,0.8832680361881673,1.2469068335330329,0.9993131243111604,1.2325258646141508,0.9412905802496638,1.2397163490735919,1.0650874348606,1.1159194944626556
2.179736504647231,2.8694672212696704,2.4064004604236606,2.8140743888736584,2.2930684825354457,2.8417708050716644,2.5246018629584506,2.6102374246486595,0.8685293311912287,1.2722508616117147,0.9867674612556413,1.2344662045879267,0.927648396223435,1.2533585330998207,1.0703900964014716,1.110616832921784
2.1674409273317097,2.89864936524071,2.401973920761836,2.8016143618799645,2.284707424046773,2.850131863560337,2.53304514628621,2.6017941413209003,0.859555003574208,1.2722744729981732,0.9883725045959325,1.2418118774781977,0.9239637540850703,1.2570431752381854,1.0659147382861907,1.115092191037065
2.1591324173417075,2.876843110451045,2.436981727846037,2.796721319575431,2.2980570725938723,2.836782215013238,2.517987763896376,2.616851523710734,0.8868817132569375,1.2611293970153878,0.9889510098477754,1.2250517385264106,0.9379163615523565,1.2430905677708992,1.0740055551361627,1.107001374187093
2.136682695085527,2.890889905917106,2.3943165116902017,2.8477894625213858,2.2654996033878643,2.869339684219246,2.513786300501316,2.621052987105794,0.8779094109997572,1.257062197967339,0.9868001040051393,1.2402421456742758,0.9323547575024482,1.2486521718208075,1.0674858044835482,1.1135211248397074
2.1465114474562714,2.8889996690896727,2.4068611037085894,2.8273063549596866,2.2766862755824304,2.8581530120246796,2.517755558272972,2.617083729334138,0.8803604474694415,1.254605793390389,0.9931842718685764,1.2338633459181045,0.936772359669009,1.2442345696542467,1.0674831204299151,1.1135238088933406
2.127047571137719,2.914716983321886,2.4028476304741093,2.8250663902805058,2.264947600805914,2.869891686801196,2.5208822772298025,2.6139570103773075,0.880955473098257,1.2546104117809287,0.9953538766460623,1.2310940971212634,0.9381546748721596,1.242852254451096,1.0677829424395928,1.1132239868836629
2.1409535258293357,2.903775048156788,2.4097641809364565,2.81518582029164,2.275358853382896,2.859480434224214,2.522364286993062,2.6124750006140482,0.8850707903281073,1.251255081418715,0.9938528397938272,1.2318351471058617,0.9394618150609673,1.2415451142622884,1.0681629358734113,1.1128439934498444
2.1645940403207793,2.9122425490804384,2.3761269665233384,2.816715019289664,2.270360503422059,2.864478784185051,2.538418294700609,2.596420992906501,0.8926716887214293,1.2521791926493893,0.993483320257131,1.2236796570185615,0.9430775044892802,1.2379294248339754,1.0724254406854092,1.1085814886378464
2.0947239113308727,2.9152119009263706,2.350756442501494,2.9089863204554827,2.2227401769161834,2.9120991106909266,2.5049679061286216,2.6298713814784884,0.8828143718717286,1.2747652126858064,0.9742976639001625,1.2301366101888138,0.9285560178859456,1.2524509114373101,1.0787897922787675,1.1022171370444882
2.110880028692488,2.8631242008827136,2.4672168395366127,2.828457506102406,2.2890484341145503,2.84579085349256,2.4870021147876007,2.6478371728195094,0.8824884076960615,1.2700260917785462,1.0003235826615349,1.2091757765103686,0.9414059951787982,1.2396009341444574,1.076257249737304,1.1047496795859517
2.1343896565226057,2.898526621441013,2.4246583793506256,2.812103917899976,2.2795240179366156,2.8553152696704944,2.5164581389818093,2.618381148625301,0.8891864706565661,1.2747533494981982,1.001699432641259,1.1963746058504883,0.9454429516489126,1.2355639776743432,1.081969910077382,1.0990370192458736
2.13865759452503,2.873643909487869,2.4402556209680957,2.8171214502332256,2.289456607746563,2.8453826798605473,2.5061507520064494,2.6286885356006606,0.8909784586932027,1.2606311303496445,1.007586482856494,1.20281778674717,0.9492824707748484,1.2317244585484073,1.0758047945214235,1.1052021348018322
2.166874979814655,2.8779292062682993,2.421919251271376,2.8029551378598896,2.2943971155430156,2.8404421720640944,2.5224020930414772,2.612437194565633,0.8866992751381203,1.2650655695514692,0.9998918911312163,1.2103571228257055,0.9432955831346683,1.2377113461885874,1.0758824223447947,1.105124506978461
2.181468467749617,2.881409424857637,2.4316349223449607,2.7751657602620052,2.306551695047289,2.828287592559821,2.531438946303627,2.603400341303483,0.8938650572805629,1.2591736281638735,1.00928793161559,1.199687241586485,0.9515764944480765,1.2294304348751792,1.0765193427222182,1.1044875866010375
2.180008208868559,2.894973797269661,2.4123864402834423,2.782310128792558,2.2961973245760006,2.8386419630311095,2.53749100306911,2.597348284538,0.893296625574412,1.2535524534810722,1.0043073379098517,1.210857441681175,0.9488019817421319,1.2322049475811236,1.0734245395277422,1.1075823897955135
2.181856827944506,2.8923290018527497,2.4153454275452098,2.7801473178717546,2.298601127744858,2.836238159862252,2.537092914898628,2.597746372708482,0.8899799707961551,1.252746561199027,1.0161003717245458,1.2031869549267835,0.9530401712603505,1.2279667580629052,1.0713632659975911,1.1096436633256646
2.1656202748247924,2.8856248884614524,2.4311471208402886,2.7872862910876868,2.2983836978325405,2.8364555897745696,2.5256225816431224,2.6092167059639877,0.8876018410665725,1.2508816774313645,1.019825612935921,1.2037047272126533,0.9537137270012468,1.227293202322009,1.0692417592489685,1.1117651700742872
2.1592324252405253,2.8921226726601774,2.406341680974435,2.8119817963390825,2.28278705310748,2.85205223449963,2.5256775489503513,2.6091617386567587,0.8704781042274617,1.273915382415376,0.9927456493790133,1.2248747226246604,0.9316118768032375,1.2493950525200181,1.0721967433214188,1.108810186001837
2.1475451283464486,2.9142741562261913,2.399680105591861,2.808179185049719,2.273612616969155,2.861226670637955,2.53090964228632,2.60392964532079,0.8708441253408641,1.2781535094871648,0.9944306728650654,1.2185855509534174,0.9326373991029647,1.248369530220291,1.0744988174140144,1.1065081119092413
2.1470568176032727,2.8933380009240426,2.403883044700773,2.825400711986132,2.275469931152023,2.8593693564550873,2.5201974092636577,2.6146418783434524,0.8755889047313544,1.2728715560045143,1.0020820745814092,1.2114713233292336,0.9388354896563817,1.242171439666874,1.0742302303679343,1.1067766989553214
2.1452612807638207,2.8870687997468094,2.4119767569363466,2.8253717377672434,2.2786190188500837,2.8562202687570264,2.516165040255315,2.618674247351795,0.875061501353398,1.2796213779106296,0.9953010993237394,1.2120298800587443,0.9351813003385687,1.245825628984687,1.0773414396320138,1.103665489691242
2.125141435958919,2.9194293640669056,2.37863214274262,2.8464756324457756,2.2518867893507695,2.8829524982563406,2.5222854000129122,2.612553887594198,0.8778444339159259,1.2735896502360329,1.002779175642174,1.2078005988523786,0.94031180477905,1.2406951245442057,1.0757170420759794,1.1052898872472763
2.1344187430484896,2.9518119702552585,2.3526639047294564,2.8307839571810156,2.243541323888973,2.891297963718137,2.543115356651874,2.591723930955236,0.8734337756388871,1.283179203299288,1.0009993011504585,1.204401578557878,0.9372165383946728,1.243790390928583,1.0783064894690875,1.1027004398541682
2.216448102550069,2.8451999029297537,2.388075528350982,2.8199550413834156,2.3022618154505254,2.8325774721565846,2.5308240027399114,2.6040152848671987,0.8689675552390596,1.2882065701729588,0.9847520235938433,1.2200877096406497,0.9268597894164514,1.2541471399068043,1.0785870627060092,1.1024198666172464
2.211309281923695,2.851769843650339,2.393705785558674,2.8128936640815123,2.3025075337411844,2.8323317538659256,2.531539562787017,2.603299724820093,0.8699532661801709,1.2898141588075889,0.9835900972322441,1.2186563364265075,0.9267716817062075,1.2542352476170482,1.0798837124938798,1.1011232168293759
2.2011721618135516,2.899356502592661,2.365728722456576,2.8034211883514315,2.283450442135064,2.851388845472046,2.550264332203106,2.584574955404004,0.8724170831120447,1.2871029249811508,0.9891923652836779,1.2133014852696378,0.9308047241978613,1.2502022051253943,1.0797600040465978,1.101246925276658
2.148652508718808,2.9445173342393045,2.340391001183438,2.8361177310726693,2.244521754951123,2.890317532655987,2.5465849214790564,2.5882543661280537,0.8913915135785182,1.2751692266882881,0.9948030186269585,1.2006500997527465,0.9430972661027384,1.2379096632205173,1.0832803701334033,1.0977265591898524
