subject,age,condition,v,a
64071f8576c48034c00df845,69,Accuracy,1.8103094821208268,1.5724130967693464
640bb9ea594c3fb80a4be5fb,49,Speed,2.0396096324585278,1.2588658138060036
640bb9ea594c3fb80a4be5fb,49,Accuracy,2.2851823277234447,1.3362740774375221
6413c7853eba2b2215197ff4,68,Speed,3.6748146271768576,1.3906512650542284
6413c7853eba2b2215197ff4,68,Accuracy,3.4130326871677106,1.3368917347103846
64187118501afa8d9e65d63b,25,Speed,2.2660268027084887,0.7560873260130332
64187118501afa8d9e65d63b,25,Accuracy,2.7287794677890163,1.0208503114231993
6428f7ac297e312f7262d93b,59,Speed,1.0642417909560138,0.48551752423105027
6428f7ac297e312f7262d93b,59,Accuracy,2.3099765115774797,1.672657045842169
64345bf16b9a2e046128887f,71,Speed,3.889448683431835,1.4925118391972008
64345bf16b9a2e046128887f,71,Accuracy,3.7047384718943204,1.5963300454901288
64394a1454202dfbace21e90,49,Speed,2.746601174919171,1.2907663029772818
64394a1454202dfbace21e90,49,Accuracy,2.530605726460195,1.143856523772975
64467092479723cb7906e371,67,Speed,3.257538583449284,0.8064240074379418
64467092479723cb7906e371,67,Accuracy,3.3281446285108736,0.8261720919286779
6449707327ff66156c264c6f,59,Speed,2.4760309573089136,0.6784213275090956
6449707327ff66156c264c6f,59,Accuracy,2.5088273640991074,0.9184371346070139
64527892acde0fbd392a41d6,65,Speed,2.661579735729585,1.184889641328269
64527892acde0fbd392a41d6,65,Accuracy,2.964200207256638,1.1149539606606413
6455616c0fe23ecca70ce1b9,66,Speed,3.0132769344385237,1.299351165622481
6455616c0fe23ecca70ce1b9,66,Accuracy,3.2573957447987314,1.5653352117024493
6462477ceb093758f41d42e9,56,Speed,1.5389009901871618,0.3986182858997787
6462477ceb093758f41d42e9,56,Accuracy,3.0455190249335136,1.4499687527555938
64626b7afedc6a67a08dec52,67,Speed,2.638355249063667,1.2435524482336653
64626b7afedc6a67a08dec52,67,Accuracy,3.181582307790578,1.5355579847977878
6462ad7a6af483d279eefb98,50,Speed,1.4507798254592912,0.43815814810253806
6462ad7a6af483d279eefb98,50,Accuracy,2.1155635708957226,1.0461463349086761
646691e373f0424399e2de28,63,Speed,2.963103547907675,1.0880613092327849
646691e373f0424399e2de28,63,Accuracy,2.789474439510669,1.0580358429837813
6467c9e2d169d6933ecdb639,53,Speed,2.7589902890372255,1.0822669909380578
6467c9e2d169d6933ecdb639,53,Accuracy,2.955658450765194,1.2381021977771092
646b776eca37542a899c1de5,57,Speed,2.3721268658392956,1.497444226707401
646b776eca37542a899c1de5,57,Accuracy,2.4225050182075507,1.0913978756705194
646d3710dea5554a4b83d2a2,73,Speed,1.4963308825247674,0.503722545681735
646d3710dea5554a4b83d2a2,73,Accuracy,2.045493970392303,1.0378373910842387
647287f051cab7142b9ca9bf,52,Speed,2.301411152035203,1.3206601676714251
647287f051cab7142b9ca9bf,52,Accuracy,3.0192233400638084,1.4771455846236259
6476c9f4663c454f80fc60c8,52,Speed,2.7543031266380558,0.8710302812269017
6476c9f4663c454f80fc60c8,52,Accuracy,2.7422095179765,0.7196307099001316
64898a37c96a3194c71730b2,53,Speed,3.5115456845661948,1.0363203295342613
64898a37c96a3194c71730b2,53,Accuracy,4.410906026642801,1.0738786771012279
64921fc8c813049f1fd29b47,62,Speed,1.3926717262336994,0.4542216264765778
64921fc8c813049f1fd29b47,62,Accuracy,2.9642126667696123,1.612262180618117
649b2106b81f8dcf5d163ee5,78,Speed,1.6498783984312368,1.6838761356499987
649b2106b81f8dcf5d163ee5,78,Accuracy,2.3312811232745663,2.0475491703039355
64a281f78c5be10f0f28e3ac,65,Speed,2.4531500448655277,1.5145667254855744
64a281f78c5be10f0f28e3ac,65,Accuracy,2.7483155242352715,1.7310627793824336
64d50be2a6946343b620b6c4,52,Speed,3.1341942343584206,1.1566662886484702
64d50be2a6946343b620b6c4,52,Accuracy,3.4533397382099285,1.1345121785858197
64d523f4ad7f5e602c479ad1,54,Speed,3.5327549368238023,1.1938478908898644
64d523f4ad7f5e602c479ad1,54,Accuracy,3.708797105074991,1.3636646068101679
64e36d981d00e7d7c45addc2,49,Speed,2.0767561007210635,0.5201262334274188
64e36d981d00e7d7c45addc2,49,Accuracy,3.5985910795242035,1.0683876426900358
6509dae7b4546ad7146fd4ee,52,Speed,2.9407042614863186,1.2498473863866328
6509dae7b4546ad7146fd4ee,52,Accuracy,3.025266947601892,1.4816788028948866
650b6a4edc2b618a85e5cdf8,55,Speed,2.639941257768196,0.9603094149514488
650b6a4edc2b618a85e5cdf8,55,Accuracy,3.7502347594787007,0.8657546931859474
650c3f3a36d72f87324d708f,53,Speed,2.862798789467001,0.9119806186341143
650c3f3a36d72f87324d708f,53,Accuracy,3.1052658266942865,1.1533623572667535
650da967bd0f006226aa1d7a,53,Speed,1.8707131116545426,1.3138152213845071
650da967bd0f006226aa1d7a,53,Accuracy,2.9907383115878967,1.3038508739789267
6518cf249463264599a7918d,52,Speed,2.600841439361299,0.7109566516757453
6518cf249463264599a7918d,52,Accuracy,3.2441214994895717,1.0661544727249075
65198ba1126ba439e0d8f29f,42,Speed,2.911277433774854,0.8090305691170541
65198ba1126ba439e0d8f29f,42,Accuracy,3.7662836068387446,1.1747285207270914
651af447dcee6525fe0ac08f,32,Speed,2.879581774322589,1.0767809737239165
651af447dcee6525fe0ac08f,32,Accuracy,3.056959049426762,1.2053586384657304
651eb3bc379e71c4df3b95a7,41,Speed,2.6632200954621505,1.1496204173530182
651eb3bc379e71c4df3b95a7,41,Accuracy,2.9756081077345278,1.2253484788004376
651ec2aa595edca002b3f6d8,52,Speed,1.7405594835414808,0.4993017774798804
651ec2aa595edca002b3f6d8,52,Accuracy,2.8412539604496674,1.1972220287710853
651eea44194fa8c200606af7,75,Speed,3.052829218671977,1.2005621553262573
651eea44194fa8c200606af7,75,Accuracy,3.7640707230324044,1.2969153067462558
6530254e79568ee55c08cf12,56,Speed,2.468120792340887,1.1205043394733714
6530254e79568ee55c08cf12,56,Accuracy,2.406415857737957,1.1302335139640112
65344ec64854d12a1baf93d6,53,Speed,2.3572199159378324,1.0727468330358645
65344ec64854d12a1baf93d6,53,Accuracy,2.5918159910751064,1.1001771401963854
653d24b26d450d5f684b5011,76,Speed,1.7718374282150693,1.520152678865794
653d24b26d450d5f684b5011,76,Accuracy,2.1780928099999586,1.487806820080779
654113b29db54ebe7243632a,75,Speed,2.758101314400329,1.2369530019240316
654113b29db54ebe7243632a,75,Accuracy,2.8447449125081548,1.3891990217819863
6543abd612dc7fc77f466814,49,Speed,4.235651596178854,1.126700581239884
6543abd612dc7fc77f466814,49,Accuracy,3.8043199554184577,1.1504758547830203
6543baa88cbed050558764dd,37,Speed,2.3333569126995473,1.1520992408107722
6543baa88cbed050558764dd,37,Accuracy,2.465874515553817,1.426331854211987
65450acb15b86368927f3f7f,73,Speed,1.5828620893246086,0.4678142802428248
65450acb15b86368927f3f7f,73,Accuracy,2.5349802351419264,1.633401625807578
65465c5bc5a014ec683d55cf,40,Speed,2.718121968358435,1.0625196669459605
65465c5bc5a014ec683d55cf,40,Accuracy,4.591090769127009,1.2387397635246329
6547e7cd0511efc35646ac76,22,Speed,1.4467422810334745,0.36424458440100477
6547e7cd0511efc35646ac76,22,Accuracy,3.1615005074702442,1.005037131912575
6552428b01eebb19576c567d,71,Speed,0.00353261949087863,1.00920974577246
6552428b01eebb19576c567d,71,Accuracy,-0.010997920353109834,0.9427294308504698
655622d420556b53d5b1a654,60,Speed,1.3247517877993693,1.586987541464243
655622d420556b53d5b1a654,60,Accuracy,2.0602663239963777,2.2538189938834683
655727ebfca43fc335260382,71,Speed,2.458408329078581,1.0721598495232374
655727ebfca43fc335260382,71,Accuracy,2.932666532455079,1.3068460058815468
6558cfb5dea00c262887d792,71,Speed,1.9040157047617958,1.2036617930583589
6558cfb5dea00c262887d792,71,Accuracy,1.9627798991842313,1.221394322457929
655cc974613aec120f21293b,24,Speed,2.394819977224356,0.7441599421165178
655cc974613aec120f21293b,24,Accuracy,2.652228136390869,0.8574226678909816
655f8e10ad0a87d538a94f9f,20,Speed,1.899000857486403,0.802951007024049
655f8e10ad0a87d538a94f9f,20,Accuracy,1.942520383375588,1.3024561283204268
655fcf54056edf3065f74b91,19,Speed,1.538298187220716,0.8339249131913598
655fcf54056edf3065f74b91,19,Accuracy,2.521624630064477,1.1053122707613277
6562fbd1f6b4756ac64c4dbd,71,Speed,2.2974213406181216,1.0726302334900135
6562fbd1f6b4756ac64c4dbd,71,Accuracy,2.0977354368156207,1.0592547059329347
6564b4871e2847cd44a52718,71,Speed,1.211987755158968,0.48031841962396116
6564b4871e2847cd44a52718,71,Accuracy,2.3982702423523463,1.5570342230125584
65675f2ae0bb2e4ecb9c539d,71,Speed,2.4479167414259018,0.834583871586275
65675f2ae0bb2e4ecb9c539d,71,Accuracy,3.108384138561394,0.8974885367808809
6568ae9ae8820204f4956bf7,25,Speed,1.843675892583671,0.8457892717872915
6568ae9ae8820204f4956bf7,25,Accuracy,3.345292012233044,1.030584683593448
656cc02d2d90244628b27e09,20,Speed,2.502228613674147,1.3216692597899977
656cc02d2d90244628b27e09,20,Accuracy,2.941471763724923,1.5896762205109105
656ef3d7b2b73a79429aec67,39,Speed,1.933134604325924,0.9920198741831512
656ef3d7b2b73a79429aec67,39,Accuracy,2.3704752130271,1.2437375448022916
6571af52592a29d0854f366e,38,Speed,1.1520936004925095,0.8643040809797592
6571af52592a29d0854f366e,38,Accuracy,2.318786087363535,1.557151087050041
6574bd9b9b3c601d1c28500f,28,Speed,3.4709275527172507,1.196091869521749
6574bd9b9b3c601d1c28500f,28,Accuracy,3.2411613124438365,1.3489431467548803
6575fb1c1a04b30cfb2832d5,21,Speed,2.4318958055229882,1.1200634748393978
6575fb1c1a04b30cfb2832d5,21,Accuracy,2.735874734367362,1.4655114622302212
6578c0ce1348ad8e79a65d0b,21,Speed,2.0527266123343413,0.9455940078648903
6578c0ce1348ad8e79a65d0b,21,Accuracy,2.1825496281347014,1.1947361049610215
657cbd52949ddd9d3426dbba,71,Speed,3.545434684248696,1.0822756465259666
657cbd52949ddd9d3426dbba,71,Accuracy,3.844579934435923,1.1695469126114886
659d5714dc9577f554cf1385,73,Speed,2.0131003188497925,1.0163476065295518
659d5714dc9577f554cf1385,73,Accuracy,1.940723864228949,1.0266751842748916
659f14a1a119daa53162b173,71,Speed,0.8263125622411172,0.6107154982641563
659f14a1a119daa53162b173,71,Accuracy,1.1462685077021935,0.9377777742733224
65aa855a8692cf702bea521a,88,Speed,1.2127251864568245,0.49170149734293295
65aa855a8692cf702bea521a,88,Accuracy,2.5818486129100564,1.0081352707420748
65aaf74b028a4828c08a4630,78,Speed,1.5589958999718818,1.155476134089459
65aaf74b028a4828c08a4630,78,Accuracy,2.06260494337933,1.2125518094264633
65b7cd609e8e7e53fb113123,42,Speed,1.5899792531503107,0.3046885338924456
65b7cd609e8e7e53fb113123,42,Accuracy,3.164196899940714,1.316107490115548
65c14cbb9ede56944d5a10cf,38,Speed,3.3538434679337,1.000512823714608
65c14cbb9ede56944d5a10cf,38,Accuracy,3.7279804145375106,1.2661851198128462
65c240c5fae466a93e7a7f68,83,Speed,1.6993609189560739,1.4613985603237893
65c240c5fae466a93e7a7f68,83,Accuracy,2.6080796266836583,1.4862444145621312
65c3c8139373654ebcc74d3b,51,Speed,1.4524403044907728,1.056801419043098
65c3c8139373654ebcc74d3b,51,Accuracy,2.027667177946201,1.0531464853316463
65cee11fd5cb921a108c988d,45,Speed,2.609774646537029,0.8819091638258453
65cee11fd5cb921a108c988d,45,Accuracy,3.1549026789179937,1.3112097535063574
