v_Speed_Fixed_young,v_Accuracy_Fixed_young,v_Speed_Varying_young,v_Accuracy_Varying_young,v_Speed_young,v_Accuracy_young,v_Fixed_young,v_Varying_young,a_Speed_Fixed_young,a_Accuracy_Fixed_young,a_Speed_Varying_young,a_Accuracy_Varying_young,a_Speed_young,a_Accuracy_young,a_Fixed_young,a_Varying_young,v_Speed_Fixed_middle,v_Accuracy_Fixed_middle,v_Speed_Varying_middle,v_Accuracy_Varying_middle,v_Speed_middle,v_Accuracy_middle,v_Fixed_middle,v_Varying_middle,a_Speed_Fixed_middle,a_Accuracy_Fixed_middle,a_Speed_Varying_middle,a_Accuracy_Varying_middle,a_Speed_middle,a_Accuracy_middle,a_Fixed_middle,a_Varying_middle,v_Speed_Fixed_old,v_Accuracy_Fixed_old,v_Speed_Varying_old,v_Accuracy_Varying_old,v_Speed_old,v_Accuracy_old,v_Fixed_old,v_Varying_old,a_Speed_Fixed_old,a_Accuracy_Fixed_old,a_Speed_Varying_old,a_Accuracy_Varying_old,a_Speed_old,a_Accuracy_old,a_Fixed_old,a_Varying_old
2.2612863456855496,2.762431683679247,2.3714381816487258,2.8518353455958225,2.3163622636671377,2.8071335146375347,2.5118590146823983,2.611636763622274,0.7787190974385231,1.228200529457493,0.8796299127486265,1.2291140017013096,0.8291745050935748,1.2286572655794012,1.003459813448008,1.054371957224968,2.187271653176993,2.834229725093229,2.4045321294207693,2.8376916573477424,2.295901891298881,2.8359606912204858,2.510750689135111,2.621111893384256,0.8577110140042498,1.2349602522320675,0.9917001041616307,1.2129965111241725,0.9247055590829403,1.22397838167812,1.0463356331181586,1.1023483076429017,2.113256991101558,2.906027736985524,2.437626063585351,2.8235479749152184,2.2754415273434545,2.864787855950371,2.509642364043541,2.6305870192502847,0.9367028980903351,1.2417199722272012,1.1037702494939754,1.1968790271741732,1.0202365737921555,1.2192994997006872,1.0892114351587683,1.1503246383340744
2.361655242905758,2.7860408337216787,2.448366655866191,2.82202188109876,2.4050109493859746,2.8040313574102194,2.5738480383137183,2.6351942684824756,0.8101934707698683,1.213101451418216,0.8979571013881885,1.2107918259073005,0.8540752860790284,1.2119466386627582,1.0116474610940418,1.0543744636477446,2.2436650873573605,2.8518555011082087,2.421329338800338,2.791772593575189,2.3324972130788493,2.821814047341699,2.5477602942327846,2.6065509661877635,0.8756145733913936,1.2224351851814306,1.0029901523534397,1.2006264064036873,0.9393023628724165,1.211530795792559,1.0490248792864119,1.1018082793785635,2.1256749803237738,2.9176701414332764,2.394292032851602,2.7615233184894215,2.259983506587688,2.839596729961349,2.521672560878525,2.5779076756705117,0.9410356491132813,1.2317689151068307,1.1080231601315396,1.1904609910798587,1.0245294046224105,1.2111149530933447,1.0864022821100559,1.1492420756056991
2.2759976531988744,2.793060320942526,2.3170344021684817,2.8496874258451865,2.296516027683678,2.8213738733938563,2.5345289870707,2.583360914006834,0.766599189418698,1.196444564828481,0.8560175432903874,1.213570812840008,0.8113083663545426,1.2050076888342445,0.9815218771235893,1.0347941780651977,2.228176567172783,2.8604172878029086,2.361084100442824,2.8111050789588194,2.2946303338078033,2.835761183380864,2.5442969274878457,2.5860945897008216,0.8570053140923908,1.2227703102628087,0.985666152909319,1.2101374252503885,0.9213357335008548,1.2164538677565986,1.0398878121775996,1.0979017890798537,2.1803555008096107,2.927774226967671,2.4051337806049538,2.7725227479366166,2.2927446407072822,2.850148487452144,2.554064863888641,2.588828264270785,0.947411401593185,1.2490960448726016,1.1153147092197542,1.2067040390724981,1.0313630554064694,1.2279000419725499,1.0982537232328933,1.161009374146126
2.327060731855905,2.891840983262904,2.3843108610753063,2.852678195693235,2.3556857964656057,2.8722595894780696,2.609450857559405,2.61849452838427,0.8022612660930052,1.2228865661973733,0.8919530638490668,1.1961254129124588,0.847107164971036,1.209505989554916,1.0125739161451892,1.0440392383807628,2.2474011978591566,2.883663922238335,2.395083880341897,2.7923944170787562,2.3212425391005267,2.8380291696585456,2.565532560048746,2.593739148710326,0.8622576413427665,1.2382367237185594,0.9920295954238407,1.2042043551339976,0.9271436183833036,1.2212205394262785,1.050247182530663,1.0981169752789193,2.1677416966165572,2.875486864575984,2.405856895178873,2.7321106632515675,2.286799295897715,2.803798763913776,2.521614280596271,2.5689837792152197,0.9222539919234121,1.2535868749281174,1.0921060858494696,1.212283294033663,1.007180038886441,1.2329350844808902,1.0879204334257646,1.1521946899415663
2.3234162567679424,2.8661969721158616,2.390788760636632,2.8122125021630704,2.357102508702287,2.839204737139466,2.594806614441902,2.601500631399851,0.793136322260807,1.2211560998223705,0.8794041882483212,1.187249357364351,0.8362702552545641,1.204202728593361,1.007146211041589,1.0333267728063362,2.2438954346175453,2.884668628841189,2.3882770185876354,2.7850977010333167,2.3160862266025903,2.834883164937253,2.564282031729367,2.586687359810476,0.8561103200495885,1.2407129698374226,0.9875000909090539,1.2039340944696644,0.9218052054793212,1.2223235321535435,1.0484116449435057,1.0957170926893591,2.1643746451642625,2.9031402779713997,2.385765277571408,2.75798291105254,2.2750699613678353,2.8305615945119698,2.533757461567831,2.571874094311974,0.9190842919449249,1.2602698318111445,1.0955959491232625,1.220618824714601,1.0073401205340937,1.2404443282628728,1.0896770618780347,1.1581073869189318
2.3096682329581664,2.8666941839973084,2.3697761521834892,2.8467417075021175,2.339722192570828,2.856717945749713,2.5881812084777374,2.6082589298428034,0.8034409209267481,1.226379305820775,0.9094551408581872,1.2244047401746267,0.8564480308924677,1.225392022997701,1.0149101133737615,1.066929940516407,2.2281486247124422,2.8978242892490473,2.385469974661882,2.7905656403713013,2.306809299687162,2.8441949648101743,2.562986456980745,2.5880178075165916,0.8549128107958622,1.2427236831206634,0.9969316003390079,1.2154000464800627,0.925922205567435,1.229061864800363,1.0488182469582628,1.1061658234095353,2.1466290499856875,2.9289543817008106,2.401163790687339,2.7343895963387785,2.2738964203365133,2.8316719890197946,2.537791715843249,2.567776693513059,0.9063846795009308,1.2590680537001238,1.0844080238515403,1.2063953564880199,0.9953963516762355,1.2327317050940718,1.0827263666005273,1.14540169016978
2.239120810403145,2.8313968275397783,2.2895111929703202,2.7816781986373535,2.2643160016867325,2.806537513088566,2.5352588189714615,2.535594695803837,0.8065981169103594,1.2173782623239764,0.9097879045067527,1.206913136422759,0.8581930107085561,1.2121456993733677,1.011988189617168,1.0583505204647559,2.2205151838326764,2.8706765232105096,2.3461625459541806,2.7987426905624075,2.283338864893428,2.834709606886458,2.545595853521593,2.572452618258294,0.8664256104385119,1.2303726383457252,0.9964759541152671,1.2106576914299598,0.9314507822768895,1.2205151648878425,1.0483991243921187,1.1035668227726134,2.201909564912409,2.909956202730342,2.4028138756443207,2.8158071754709377,2.302361720278365,2.86288168910064,2.5559328838213755,2.609310525557629,0.9262530793669886,1.243367009024488,1.0831639680796687,1.214402244897487,1.0047085237233289,1.2288846269609874,1.0848100441957382,1.1487831064885778
2.1767776928212266,2.8413633621382557,2.3067997025594726,2.7160365478029176,2.2417886976903496,2.7786999549705866,2.509070527479741,2.511418125181195,0.8101650824697385,1.2620972609740575,0.9012662538402428,1.2476250137263973,0.8557156681549907,1.2548611373502274,1.036131171721898,1.0744456337833201,2.187063034301227,2.9029333563193767,2.360087949689473,2.759579629590111,2.27357549199535,2.831256492954744,2.544998195310302,2.559833789639792,0.8588698513154408,1.2540010408679438,0.9854193133068069,1.2267598349392403,0.922144582311124,1.240380437903592,1.056435446091692,1.1060895741230237,2.197348371552134,2.964503325184346,2.413376174908583,2.8031226934734006,2.3053622732303585,2.883813009328873,2.58092584836824,2.608249434190992,0.9075746001348733,1.245904824090808,1.069572338171588,1.20589466473136,0.9885734691532307,1.225899744411084,1.0767397121128406,1.137733501451474
2.2525838784120893,2.835266966211724,2.223025042522977,2.737930774300419,2.237804460467533,2.7865988702560713,2.5439254223119065,2.480477908411698,0.8115994825797631,1.2790862156242666,0.894948039725234,1.2676721946480025,0.8532737611524985,1.2733792051361346,1.045342849102015,1.0813101171866182,2.2246667816714574,2.8855192788350648,2.3248448388911758,2.7766876096746858,2.2747558102813166,2.8311034442548753,2.555093030253261,2.5507662242829308,0.857885460070887,1.2559470962551613,0.9822616920816765,1.2373930380836609,0.9200735760762817,1.246670067169411,1.0569162781630244,1.1098273650826687,2.196749696409687,2.935771570795822,2.4266645933934408,2.815444429113043,2.311707144901564,2.8756079999544326,2.5662606336027545,2.621054511253242,0.9041714185302924,1.2328079864003247,1.0695753085367734,1.2071138939694048,0.9868733635335329,1.2199609401848648,1.0684897024653086,1.1383446012530891
2.208307164899861,2.8808470387316016,2.2438538415656235,2.7984575723074525,2.226080503232742,2.839652305519527,2.5445771018157313,2.521155706936538,0.8018197566562727,1.255640424904533,0.8549273800845721,1.225408956682625,0.8283735683704224,1.240524690793579,1.028730090780403,1.0401681683835984,2.190568076971631,2.907018685273034,2.324887652427161,2.810935030466569,2.257727864699396,2.8589768578698016,2.5487933811223327,2.567911341446865,0.8566383964255071,1.2517868731692627,0.974046313783639,1.2207043195798306,0.9153423551045731,1.2362455963745467,1.054212634797385,1.0973753166817346,2.172828996337303,2.9331903210532944,2.4059214299694776,2.8234124834952454,2.28937521315339,2.87830140227427,2.5530096586952986,2.6146669567323615,0.9114570136545904,1.2479333230184835,1.0931651985037671,1.215999684411474,1.0023111060791787,1.2319665037149787,1.079695168336537,1.1545824414576205
2.239747151665688,2.914934367284594,2.2512364448887694,2.8200325002989826,2.2454917982772287,2.8674834337917883,2.577340759475141,2.535634472593876,0.799247848861187,1.259459591717325,0.8573959453037062,1.228778065055792,0.8283218970824466,1.2441188283865585,1.029353720289256,1.0430870051797492,2.2047977645590056,2.9160921246946625,2.316053855479434,2.8212599255599473,2.26042581001922,2.868676025127305,2.560444944626834,2.5686568905196907,0.8518157522195271,1.2575478417951282,0.9726664501443649,1.223005050199714,0.9122411011819459,1.2402764459974212,1.0546817970073277,1.0978357501720395,2.1698483918226996,2.917249881628689,2.380871239418685,2.8224873503162247,2.2753598156206922,2.869868615972457,2.5435491367256944,2.6016792948674548,0.9043836339631666,1.2556360926589984,1.0879369075884695,1.2172320377173655,0.9961602707758179,1.236434065188182,1.0800098633110824,1.1525844726529175
2.2284873387032813,2.9056235308131035,2.249370560274223,2.8040031902859544,2.238928949488752,2.854813360549529,2.5670554347581924,2.5266868752800886,0.7815435541471216,1.2517890783940455,0.841175508085732,1.227708612141119,0.8113595311164268,1.2397488452675822,1.0166663162705836,1.0344420601134254,2.1912660208885377,2.9307026886142156,2.3034062277104406,2.8227347250732233,2.247336124299489,2.8767187068437194,2.5609843547513766,2.563070476391832,0.8438222570345146,1.2568469997933083,0.9661471569095027,1.2270228310193507,0.9049847069720086,1.2419349154063295,1.0503346284139115,1.0965849939644268,2.1540447183783353,2.9557818361033616,2.3574418729284465,2.8414662521585203,2.255743295653391,2.898624044130941,2.5549132772408485,2.5994540625434834,0.9061009343143516,1.261904919112871,1.0911187543478347,1.2263370501795596,0.9986098443310931,1.2441209846462153,1.0840029267136113,1.1587279022636972
2.3055778370335873,2.932885564287799,2.2220303229458103,2.8605747474513454,2.263804079989699,2.896730155869572,2.619231700660693,2.541302535198578,0.8063015252438761,1.2680910467318962,0.8630724709991675,1.2374281090207813,0.8346869981215218,1.2527595778763387,1.037196285987886,1.0502502900099744,2.2297351351775214,2.9267193957476287,2.2903340207475775,2.8363754945985074,2.2600345779625495,2.881547445173068,2.578227265462575,2.5633547576730424,0.8571315995562033,1.261372981596149,0.9651458176934683,1.2292602110036195,0.9111387086248358,1.2453165962998842,1.059252290576176,1.0972030143485438,2.153892464506213,2.9205532297428434,2.3586376904644517,2.812176251695841,2.2562650774853323,2.866364740719342,2.537222847124528,2.5854069710801464,0.9079616529683847,1.254654919222714,1.06721912241758,1.221092316344907,0.9875903876929824,1.2378736177838106,1.0813082860955494,1.1441557193812435
2.2972517960957286,2.9290851137566745,2.233195055195863,2.8647682929365987,2.2652234256457957,2.8969267033466366,2.6131684549262015,2.5489816740662308,0.8007835452231529,1.2693915262580668,0.8602856434815429,1.2400374706686115,0.8305345943523479,1.2547144984633392,1.03508753574061,1.0501615570750773,2.225949310688121,2.9227892326229052,2.2989571301432083,2.8363164414670954,2.2624532204156647,2.8795528370450003,2.574369271655513,2.567636785805152,0.8555734870128548,1.2627627432238733,0.9615125224243497,1.2319085528282734,0.9085430047186023,1.2473356480260733,1.059168115118364,1.0967105376263115,2.1546468545984405,2.916493354077856,2.3647191780507164,2.807864601696333,2.2596830163245785,2.8621789778870945,2.5355701043381482,2.5862918898735248,0.9103634062742051,1.256133962915281,1.062739359745015,1.2237796383303579,0.9865513830096101,1.2399568006228194,1.083248684594743,1.1432594990376865
2.309455011423405,2.838173704422206,2.392078131057408,2.8380910181319994,2.3507665712404067,2.8381323612771028,2.5738143579228057,2.615084574594704,0.815533327293001,1.2514334691251996,0.831896865389562,1.1967222033870728,0.8237150963412816,1.2240778362561362,1.0334833982091,1.0143095343883173,2.2083770032925796,2.872469546716435,2.4091530948499265,2.8080510356281674,2.308765049071253,2.840260291172301,2.5404232750045073,2.608602065239047,0.8687448459522513,1.2767254875963816,0.9319579897662738,1.2146708781933275,0.9003514178592625,1.2456981828948546,1.0727351667743164,1.0733144339798009,2.107299036722683,2.9067653749090088,2.4262280516216155,2.778011065476079,2.266763544172149,2.842388220192544,2.507032205815846,2.6021195585488472,0.9219563427321611,1.302017495668073,1.0320190730001755,1.2326195456195044,0.9769877078661684,1.2673185206437887,1.111986919200117,1.13231930930984
2.165849813686192,2.829428572159687,2.3792810409176557,2.8243294923721987,2.272565427301924,2.8268790322659427,2.4976391929229393,2.601805266644927,0.8260965583906403,1.1957388175863652,0.8739116418309485,1.2228769242433999,0.8500041001107943,1.2093078709148826,1.0109176879885027,1.0483942830371742,2.190228567627931,2.8794636358280603,2.3911005924156625,2.790309523636307,2.290664580021797,2.8348865797321836,2.5348461017279957,2.5907050580259847,0.8770093846565307,1.2442942386678773,0.9520100664884211,1.2248310447630144,0.9145097255724759,1.2345626417154458,1.060651811662204,1.0884205556257178,2.2146073115456923,2.929498678923178,2.4029201390537436,2.7562895688886364,2.308763725299718,2.842894123905907,2.572052995234435,2.57960485397119,0.9279221899882493,1.292849639784528,1.0301084590336358,1.2267851644791392,0.9790153245109425,1.2598174021318336,1.1103859148863886,1.1284468117563875
2.1761577246321835,2.8117822873924014,2.3392089640877316,2.85831953555697,2.2576833443599575,2.835050911474686,2.4939700060122925,2.598764249822351,0.8570130460548679,1.19294036790154,0.9048972171075162,1.2096556253929043,0.8809551315811921,1.2012979966472221,1.024976706978204,1.0572764212502102,2.1640676893768087,2.8715327063539253,2.4156597093040344,2.7963205005026857,2.2898636993404216,2.8339266034283055,2.517800197865367,2.60599010490336,0.8852747112252608,1.2357275790581834,0.9716773702773813,1.2175052738409087,0.9284760407513211,1.226616426449546,1.0605011451417221,1.094591322059145,2.151977659092576,2.9312831007474656,2.4921104230855673,2.7343214909409643,2.3220440410890717,2.832802295844215,2.541630379920021,2.613215957013266,0.9135363647751132,1.2785147726217192,1.0384574959887987,1.22535491906132,0.9759969303819559,1.2519348458415196,1.0960255686984164,1.1319062075250592
2.1992062436343076,2.854322596225824,2.2562231047518093,2.904843664906494,2.2277146741930585,2.879583130566159,2.526764419930066,2.5805333848291516,0.9024532086088792,1.2075893911520257,0.912037671768853,1.1991357879878455,0.9072454401888661,1.2033625895699356,1.0550212998804525,1.0555867298783492,2.1754597003300415,2.89203323648977,2.3188528045464074,2.8688782466595906,2.2471562524382245,2.8804557415746803,2.533746468409906,2.593865525602999,0.9000485886082581,1.24224577484489,0.971851780995939,1.2109202833948611,0.9359501848020986,1.2265830291198754,1.071147181726574,1.0913860321954,2.151713166789802,2.9297438612479767,2.381482478589129,2.8329128432008326,2.2665978226894654,2.8813283522244046,2.5407285140188893,2.6071976608949807,0.897643969596361,1.2769021442878539,1.0316658656288529,1.222704773956366,0.9646549176126069,1.2498034591221099,1.0872730569421074,1.1271853197926094
2.2068076970989106,2.8396212077928142,2.251934485875135,2.8963140244350365,2.229371091487023,2.8679676161139254,2.5232144524458624,2.574124255155086,0.9060811046392984,1.1963804702669332,0.9124791039141152,1.195580672745421,0.9092801042767068,1.195980571506177,1.0512307874531157,1.054029888329768,2.177592440202794,2.889408624406685,2.3239063176438757,2.8590897761573952,2.250749378923335,2.87424920028204,2.5335005323047395,2.5914980469006355,0.9020174555547983,1.2407303464212673,0.9709264094784639,1.2085857663990867,0.9364719325166311,1.224658056410177,1.0713739009880328,1.089756087938775,2.148377195319312,2.939196020549126,2.3958781198194705,2.821865543185501,2.272127657569391,2.8805307818673134,2.543786607934219,2.6088718315024857,0.8979538081411761,1.2850802043399625,1.0293736910106381,1.2215908547053602,0.9636637495759071,1.2533355295226614,1.0915170062405695,1.1254822728579992
2.313298072255477,2.9970719383204294,2.2618090957864094,2.8669845801263323,2.287553584020943,2.932028259223381,2.655185005287953,2.564396837956371,0.8708036525460678,1.2195379499707946,0.8908130892629198,1.1545840497112605,0.8808083709044938,1.1870609998410275,1.0451708012584313,1.02269856948709,2.231554692254068,2.9519195087229595,2.3241329023446737,2.80654687889191,2.277843797299371,2.8792331938074347,2.5917371004885137,2.565339890618292,0.9053959615211529,1.2490535711164947,0.9711687442682524,1.1770176348894015,0.9382823528947026,1.213035603002948,1.0772247663188241,1.0740931895788268,2.149811345863638,2.9067670976911195,2.3864566832768377,2.746109202508067,2.2681340145702378,2.826438150099593,2.5282892217773787,2.5662829428924523,0.9399882562726843,1.278569180126057,1.051524366233206,1.199451210843373,0.9957563112529453,1.239010195484715,1.1092787181993709,1.1254877885382895
2.3131507153350173,2.9832204535492943,2.3043108680131725,2.944056387118633,2.308730791674095,2.9636384203339636,2.648185584442156,2.6241836275659027,0.8694913217458774,1.1946020565878859,0.890585250236202,1.1528038807947592,0.8800382859910397,1.1737029686913225,1.0320466891668816,1.0216945655154808,2.2148269896268262,2.939909463627748,2.3378688132417507,2.849253092727638,2.2763479014342884,2.894581278177693,2.577368226627287,2.5935609529846944,0.8998211390397985,1.2430546087436876,0.9747007951111115,1.1776445144946883,0.937260967075455,1.210349561619188,1.071437873891743,1.0761726548029,2.1165033043470673,2.8965984915146734,2.371426744672082,2.754449837317556,2.2439650245095746,2.8255241644161146,2.5065508979308704,2.562938290994819,0.9301509438628031,1.2915071409769245,1.0588163053996629,1.2024851379807258,0.994483624631233,1.2469961394788251,1.110829042419864,1.1306507216901944
2.3027884310190117,2.973463300335267,2.292254461294966,2.9528362442941725,2.297521446156989,2.9631497723147198,2.6381258656771394,2.6225453527945692,0.8632676196367156,1.1832679291219108,0.8841434103061668,1.146689499295542,0.8737055149714412,1.1649787142087265,1.0232677743793133,1.0154164548008544,2.2127477763405277,2.93428391520589,2.3343887337266787,2.854298479934011,2.273568255033603,2.8942911975699506,2.573515845773209,2.594343606830345,0.8980431507210193,1.2387857875921253,0.9751855857245231,1.175304159716851,0.9366143682227711,1.2070449736544882,1.0684144691565722,1.0752448727206871,2.1227071586846704,2.895104546186165,2.376522988833757,2.75576075609029,2.2496150737592138,2.8254326511382275,2.5089058524354177,2.5661418724620235,0.9328186675064323,1.2943036232346863,1.0662277237084514,1.2039188083724763,0.9995231956074419,1.2491112158035813,1.1135611453705592,1.1350732660404639
2.344687399831002,3.014305642536818,2.293344321882746,3.0130651896087337,2.3190158608568736,3.0136854160727755,2.67949652118391,2.65320475574574,0.8743438898729636,1.179240389857981,0.8774806583408776,1.1590767815915495,0.8759122741069206,1.1691585857247653,1.0267921398654722,1.0182787199662136,2.2356835592234945,2.9249356583553383,2.335743958847805,2.8771592401569914,2.2857137590356498,2.901047449256165,2.5803096087894164,2.6064515995023982,0.9061213143321051,1.2335189848594033,0.9713643248985403,1.1796659528832334,0.9387428196153227,1.2065924688713183,1.0698201495957542,1.0755151388908868,2.126679763435834,2.8355657109207195,2.3781435783791176,2.7412533465866185,2.2524116709074757,2.788409528753669,2.4811227371782767,2.559698462482868,0.9378987257251078,1.2877975575427278,1.0652479528534204,1.2002551157091284,1.001573339289264,1.244026336625928,1.1128481416339178,1.1327515342812744
2.3418499993321418,3.020047886449055,2.279340669015388,3.024624107256692,2.310595334173765,3.0223359968528736,2.6809489428905984,2.65198238813604,0.868127242682033,1.1893873074601256,0.8823233846764776,1.1627817659658246,0.8752253136792554,1.176084536712975,1.0287572750710794,1.0225525753211513,2.2325339278119976,2.927045759971611,2.330845111807847,2.883218356206592,2.2816895198099223,2.9051320580891016,2.5797898438918043,2.6070317340072195,0.901214570375347,1.2394764006439842,0.9720680735388119,1.181185939734567,0.9366413219570795,1.2103311701892758,1.070345485509666,1.0766270066366896,2.123217901240082,2.834043671734481,2.3823495334228744,2.7418126632992523,2.252783717331478,2.7879281675168666,2.4786307864872814,2.5620810983610633,0.9343018844639205,1.2895654732323716,1.0618127255002145,1.1995901059359406,0.9980573049820676,1.244577789584156,1.111933678848146,1.1307014157180777
2.3726591081575696,3.029007532114501,2.298818140250824,2.990830742449435,2.335738624204197,3.009919137281968,2.7008333201360353,2.6448244413501296,0.8843660130242931,1.1708002489460447,0.8784818527678959,1.1480282381636677,0.8814239328960946,1.1594142435548562,1.0275831309851688,1.0132550454657818,2.2484979652108184,2.931836213132529,2.328833386493656,2.871154799182708,2.2886656758522372,2.9014955061576186,2.5901670891716737,2.599994092838182,0.9111213004099534,1.2261572268034089,0.9747799939015999,1.1763906180618997,0.9429506471557767,1.2012739224326543,1.0686392636066813,1.0755853059817497,2.124336873316244,2.8346649341051458,2.3588486203949155,2.751478905123949,2.24159274685558,2.7930719196145475,2.479500903710695,2.5551637627594324,0.9378765767944612,1.2815141818992692,1.0710780954397447,1.2047529862981798,1.004477336117103,1.2431335840987245,1.1096953793468651,1.1379155408689623
2.3112072943903206,3.035409249492253,2.2804522864659855,2.981589650982663,2.2958297904281535,3.0084994502374585,2.673308271941287,2.6310209687243242,0.8942841837909679,1.21581007394658,0.9103658076110508,1.1863097244016283,0.9023249957010093,1.2010598991741042,1.055047128868774,1.0483377660063398,2.2258952048796865,2.946521180625052,2.332363197550477,2.853852347269696,2.2791292012150812,2.9001867639473744,2.5862081927523692,2.5931077724100864,0.9098404848873007,1.2417851327618,0.9804781237602156,1.1891717709807854,0.9451593043237582,1.2154784518712927,1.0758128088245504,1.0848249473705005,2.1405831504474016,2.85763314830656,2.3842740872904065,2.726115096079341,2.262428618868904,2.7918741221929504,2.4991081493769807,2.5551945916848737,0.9253967795872441,1.2677601808966794,1.0505904110808246,1.1920338163831352,0.9879935953340342,1.2298969986399073,1.0965784802419618,1.12131211373198
2.302654668092617,2.9975337530806803,2.346326844779126,2.9714726380208543,2.3244907564358717,2.9845031955507673,2.6500942105866487,2.65889974139999,0.8998652776525775,1.1760055551508253,0.88767125597764,1.1733463855671284,0.8937682668151088,1.1746759703589769,1.0379354164017014,1.0305088207723843,2.2102242888850716,2.9099368610261633,2.374043848646922,2.866875110641905,2.292134068765997,2.888405985834034,2.5600805749556175,2.6204594796444134,0.9158051226697776,1.2235666375029906,0.9765693935345671,1.1869964650425,0.9461872581021724,1.2052815512727453,1.0696858800863842,1.0817829292885335,2.117793947682752,2.8223400049894534,2.4017608411181297,2.7622776262710285,2.259777394400441,2.792308815630241,2.4700669763361027,2.582019233694579,0.9317449611328841,1.2711277002991428,1.0654674945386449,1.2006465389052756,0.9986062278357646,1.2358871196022092,1.1014363307160133,1.1330570167219602
2.2787895812191237,2.95012452689537,2.374309132451104,2.96585966956904,2.326549356835114,2.957992098232205,2.614457054057247,2.670084401010072,0.8945831571433009,1.21406049785938,0.9117501551152842,1.1795827080746133,0.9031666561292926,1.1968216029669967,1.0543218275013408,1.0456664315949487,2.2104615100717786,2.902570579574348,2.3993599480826453,2.835854675729793,2.304910729077212,2.8692126276520704,2.5565160448230633,2.617607311906219,0.9130654296373665,1.237191118619839,0.9821873060537881,1.1870490028646654,0.9476263678455773,1.2121200607422522,1.0751282741286028,1.0846181544592266,2.1421334670193497,2.8550166518064053,2.4244107534138726,2.7058497353455806,2.283272110216611,2.780433193575993,2.4985750594128775,2.5651302443797266,0.9315476945319509,1.260321729869524,1.0526244280301715,1.1945152945847506,0.9920860612810612,1.2274185122271373,1.0959347122007375,1.123569861307461
2.2962929651400126,3.0179943869605363,2.348335647501555,2.9948419962017967,2.322314306320784,3.0064181915811665,2.6571436760502745,2.671588821851676,0.8891986160051905,1.1887160876071012,0.9098346484675454,1.1744307928632127,0.8995166322363679,1.181573440235157,1.0389573518061457,1.0421327206653792,2.2210656030649933,2.9272991545274594,2.3789309929250497,2.8441437331026305,2.2999982979950215,2.885721443815045,2.5741823787962264,2.61153736301384,0.9123747422302699,1.2267690908769724,0.9827839264186475,1.1876467687137728,0.9475793343244587,1.2072079297953726,1.0695719165536213,1.0852153475662103,2.1458382719217184,2.8366039593861547,2.40952632576845,2.6934455319670896,2.277682298845084,2.765024745676622,2.4912211156539366,2.55148592886777,0.9355508589258649,1.2648220785003326,1.0557331743747012,1.2008627391302302,0.9956420166502831,1.2328424088152814,1.1001864687130987,1.1282979567524658
2.2847479996222027,3.043343353194278,2.357873106211889,3.0392140944230746,2.321310552917046,3.0412787238086763,2.6640456764082403,2.698543600317482,0.8987546144308275,1.2063927873583151,0.8980519076333645,1.1782353851770693,0.898403261032096,1.1923140862676922,1.0525737008945713,1.038143646405217,2.209334152281729,2.937473736203977,2.378771985066104,2.86362865192165,2.2940530686739167,2.9005511940628135,2.573403944242853,2.621200318493877,0.9130193633771979,1.2354228371557312,0.9815388973727088,1.184646109747129,0.9472791303749534,1.2100344734514301,1.0742211002664646,1.0830925035599188,2.133920335949678,2.8316041627448043,2.399670855327187,2.688043281616881,2.2667955956384325,2.7598237221808426,2.482762249347241,2.543857068472034,0.9272841064582351,1.2644528750166655,1.065025852784142,1.1910568316812478,0.9961549796211886,1.2277548533489566,1.0958684907374503,1.128041342232695
2.336863037256355,3.0273151234201534,2.3843594173782052,3.0012139335549013,2.36061122731728,3.0142645284875274,2.682089080338254,2.6927866754665533,0.9038461836757153,1.1823461164635172,0.9071633616570299,1.1759253649874137,0.9055047726663726,1.1791357407254655,1.0430961500696163,1.0415443633222219,2.2217214222514245,2.9433431406164443,2.382336758749349,2.848255512542745,2.302029090500387,2.8957993265795947,2.5825322814339344,2.615296135646047,0.9147139668200802,1.227339166218324,0.9829946267360287,1.186390145180398,0.9488542967780544,1.206864655699361,1.071026566519202,1.0846923859582134,2.1065798545900507,2.8593711923400638,2.380314100952163,2.6952971544235393,2.243446977771107,2.7773341733818016,2.4829755234650572,2.537805627687851,0.9255817454958648,1.2723321974730335,1.0588258606349727,1.196854921070508,0.9922038030654188,1.2345935592717707,1.0989569714844492,1.1278403908527403
2.3043557505179995,2.992385129812359,2.3792244493220536,3.010916750322117,2.3417900999200265,3.001650940067238,2.6483704401651793,2.695070599822085,0.9040033235928792,1.1892524040838184,0.8964856559504929,1.17115056400727,0.900244489771686,1.1802014840455441,1.0466278638383488,1.0338181099788812,2.2063228135664903,2.9251811528924594,2.3879850417715605,2.859669954589808,2.2971539276690254,2.8924255537411336,2.565751983229475,2.623827498180684,0.9136022015848967,1.2277039283562998,0.9826968687771884,1.185233487440978,0.9481495351810425,1.206468707898639,1.0706530649705983,1.083965178109083,2.1082899169238476,2.8579772036052735,2.396745630618916,2.708423221046669,2.2525177737713817,2.7832002123259714,2.4831335602645606,2.5525844258327925,0.9232010756300786,1.266155436818408,1.0689080461558358,1.1993164050841152,0.9960545608929572,1.2327359209512616,1.0946782562242434,1.1341122256199754
