subject,age,condition,block_type,v,a
63c4a90d09909e33d5e82f21,50,Speed,Varying,1.9501870664801042,1.208143063249223
63c4a90d09909e33d5e82f21,50,Accuracy,Fixed,1.6942284196227226,0.6129996354369399
63c4a90d09909e33d5e82f21,50,Accuracy,Varying,1.9141765108362918,1.0693118559268104
63c9fd72104f2f9bdc6b1fcc,86,Speed,Fixed,1.794191365013022,0.8560604737213728
63c9fd72104f2f9bdc6b1fcc,86,Speed,Varying,2.095931674528038,0.7850785301605459
63c9fd72104f2f9bdc6b1fcc,86,Accuracy,Fixed,2.8457576482651263,1.2276725427454886
63c9fd72104f2f9bdc6b1fcc,86,Accuracy,Varying,2.7495071805627096,1.1227460357428076
63caa01beb22afd1f8a42b54,69,Speed,Fixed,2.4188391402556553,1.036434876312983
63caa01beb22afd1f8a42b54,69,Speed,Varying,2.73481212105028,1.0153136373855243
63caa01beb22afd1f8a42b54,69,Accuracy,Fixed,3.133051159530625,1.2112626312696024
63caa01beb22afd1f8a42b54,69,Accuracy,Varying,2.6632593154107944,1.151419119474125
63cbd5095083beef0c8b1a7a,62,Speed,Fixed,1.1527889057181422,0.8877246125307949
63cbd5095083beef0c8b1a7a,62,Speed,Varying,1.1530557130474735,1.1431638177838612
63cbd5095083beef0c8b1a7a,62,Accuracy,Fixed,1.9644931506936814,1.0157352503912727
63cbd5095083beef0c8b1a7a,62,Accuracy,Varying,1.3453849284571768,0.9051537985763484
63d2fe57eea8cacc91a44fdd,62,Speed,Fixed,1.2796015826155231,0.6600137622764425
63d2fe57eea8cacc91a44fdd,62,Speed,Varying,1.1324212452458735,0.5779570810561409
63d2fe57eea8cacc91a44fdd,62,Accuracy,Fixed,2.8617688956264478,1.3589520594732771
63d2fe57eea8cacc91a44fdd,62,Accuracy,Varying,2.722262501660914,1.2127646658215785
63d7b81d79044b73bfb50952,40,Speed,Fixed,2.8038673261483784,0.9883865538721883
63d7b81d79044b73bfb50952,40,Speed,Varying,2.5294316201430944,0.8807239229656264
63d7b81d79044b73bfb50952,40,Accuracy,Fixed,2.4328319250482298,1.2000191250010046
63d7b81d79044b73bfb50952,40,Accuracy,Varying,2.6837997596979446,0.9314064760938946
63da9d744c860382808770bd,62,Speed,Fixed,2.7211963221407585,1.2027978307494185
63da9d744c860382808770bd,62,Speed,Varying,3.012052068241762,1.2520977411952439
63da9d744c860382808770bd,62,Accuracy,Fixed,3.5474918897053067,1.5691840949645246
63da9d744c860382808770bd,62,Accuracy,Varying,3.2330050015965766,1.5540220714545994
63e51e55974365f1e43df265,19,Speed,Fixed,2.302376115439073,0.8543377529531992
63e51e55974365f1e43df265,19,Speed,Varying,1.95092250271413,0.7998610260459371
63e51e55974365f1e43df265,19,Accuracy,Fixed,2.415696099990428,1.2302452819378504
63e51e55974365f1e43df265,19,Accuracy,Varying,2.3944608084025756,1.122996916026319
63e995a63f886d83e6ec5881,22,Speed,Fixed,2.775175710812261,0.9343948561046456
63e995a63f886d83e6ec5881,22,Speed,Varying,2.8939697633030455,0.7898074125220169
63e995a63f886d83e6ec5881,22,Accuracy,Fixed,3.2446458635924764,1.4623915479726806
63e995a63f886d83e6ec5881,22,Accuracy,Varying,2.873629023845219,1.1569784202326223
63f030e4617ebd1995cef566,67,Speed,Fixed,1.813601967773822,1.108529489625947
63f030e4617ebd1995cef566,67,Speed,Varying,1.7732347267055377,1.052703117569717
63f030e4617ebd1995cef566,67,Accuracy,Fixed,1.883197529272852,0.9828338037660249
63f030e4617ebd1995cef566,67,Accuracy,Varying,1.670722853812358,1.0809397085249366
63f7a192f23f12b947c92d36,67,Speed,Fixed,0.7775453744411981,1.015691209342235
63f7a192f23f12b947c92d36,67,Speed,Varying,0.8488905215590438,1.0219585922698053
63f7a192f23f12b947c92d36,67,Accuracy,Fixed,1.4315396158086091,1.0312009210750173
63f7a192f23f12b947c92d36,67,Accuracy,Varying,0.9009698215729528,1.057980907734669
63f7a3efa5b4d0027e3185f0,40,Speed,Fixed,5.083810983748362,1.1211581955296717
63f7a3efa5b4d0027e3185f0,40,Speed,Varying,5.178435700144127,1.255821948976738
63f7a3efa5b4d0027e3185f0,40,Accuracy,Fixed,6.343838619769332,1.5050715699713983
63f7a3efa5b4d0027e3185f0,40,Accuracy,Varying,5.960478935255218,1.5862605150892677
63fa2287bd13de487b3d7393,57,Speed,Fixed,1.8082604627740628,0.396229839506292
63fa2287bd13de487b3d7393,57,Speed,Varying,2.1035029221261374,0.3551930015167466
63fa2287bd13de487b3d7393,57,Accuracy,Fixed,2.5691013428069134,1.1391247325590945
63fa2287bd13de487b3d7393,57,Accuracy,Varying,2.3550653921417117,0.959367442058285
63fcde3494055a563c72cb12,76,Speed,Fixed,0.8468806399725508,0.5193722585034658
63fcde3494055a563c72cb12,76,Speed,Varying,1.259540431779852,0.37034069712867257
63fcde3494055a563c72cb12,76,Accuracy,Fixed,1.6812763438250442,0.5467667821438252
63fcde3494055a563c72cb12,76,Accuracy,Varying,1.3904454580422,0.35896456288139156
64050cfd151bc9945fd3eac9,60,Speed,Fixed,2.6435550981992852,0.6992827122790262
64050cfd151bc9945fd3eac9,60,Speed,Varying,2.4635177301038444,0.7167963131455122
64050cfd151bc9945fd3eac9,60,Accuracy,Fixed,2.534726757402967,0.8194369387114022
64050cfd151bc9945fd3eac9,60,Accuracy,Varying,2.357923051279468,0.7439172277335528
640606633093306c279c0b97,52,Speed,Fixed,1.4078961288705942,0.5073701834987618
640606633093306c279c0b97,52,Speed,Varying,1.5500752538661509,0.4645669667900688
640606633093306c279c0b97,52,Accuracy,Fixed,3.0500358735406015,1.7631773756366813
640606633093306c279c0b97,52,Accuracy,Varying,3.460552083108514,1.5162998946809207
6406d015ad2a96ceef1f86cc,73,Speed,Fixed,2.275792907801298,0.8531020213605058
6406d015ad2a96ceef1f86cc,73,Speed,Varying,1.963626928347262,0.8030753758704721
6406d015ad2a96ceef1f86cc,73,Accuracy,Fixed,2.516241819645553,0.7517048801000294
6406d015ad2a96ceef1f86cc,73,Accuracy,Varying,2.2500450345903493,0.9142890278856881
64071f8576c48034c00df845,69,Speed,Fixed,1.4070131714225453,0.6559082252004088
64071f8576c48034c00df845,69,Speed,Varying,1.367748013205606,0.8902510929443918
64071f8576c48034c00df845,69,Accuracy,Fixed,2.158648159389995,1.7383619018216159
64071f8576c48034c00df845,69,Accuracy,Varying,1.4619708048516584,1.4064642917170769
640bb9ea594c3fb80a4be5fb,49,Speed,Fixed,2.466204029113819,1.432112057445171
640bb9ea594c3fb80a4be5fb,49,Speed,Varying,1.6130152358032361,1.0856195701668363
640bb9ea594c3fb80a4be5fb,49,Accuracy,Fixed,2.651504508888647,1.463091843730846
640bb9ea594c3fb80a4be5fb,49,Accuracy,Varying,1.9188601465582427,1.2094563111441983
6413c7853eba2b2215197ff4,68,Speed,Fixed,3.6579307187385566,1.2991582903651748
6413c7853eba2b2215197ff4,68,Speed,Varying,3.6916985356151586,1.482144239743282
6413c7853eba2b2215197ff4,68,Accuracy,Fixed,3.4454113724231097,1.2654254897546289
6413c7853eba2b2215197ff4,68,Accuracy,Varying,3.3806540019123115,1.4083579796661403
64187118501afa8d9e65d63b,25,Speed,Fixed,2.0846084823810185,0.6800054615535742
64187118501afa8d9e65d63b,25,Speed,Varying,2.447445123035959,0.8321691904724922
64187118501afa8d9e65d63b,25,Accuracy,Fixed,2.689982397729348,1.0513108212137627
64187118501afa8d9e65d63b,25,Accuracy,Varying,2.7675765378486843,0.9903898016326359
6428f7ac297e312f7262d93b,59,Speed,Fixed,1.3050542895383779,0.447524816511961
6428f7ac297e312f7262d93b,59,Speed,Varying,0.8234292923736496,0.5235102319501391
6428f7ac297e312f7262d93b,59,Accuracy,Fixed,2.360890574047388,1.886132922674695
6428f7ac297e312f7262d93b,59,Accuracy,Varying,2.2590624491075726,1.459181169009643
64345bf16b9a2e046128887f,71,Speed,Fixed,3.3875134080250833,1.2619574828308293
64345bf16b9a2e046128887f,71,Speed,Varying,4.391383958838586,1.7230661955635722
64345bf16b9a2e046128887f,71,Accuracy,Fixed,3.5837859025644017,1.6102321347368171
64345bf16b9a2e046128887f,71,Accuracy,Varying,3.8256910412242395,1.5824279562434405
64394a1454202dfbace21e90,49,Speed,Fixed,2.522902897237284,1.2039945428238739
64394a1454202dfbace21e90,49,Speed,Varying,2.9702994526010587,1.3775380631306897
64394a1454202dfbace21e90,49,Accuracy,Fixed,2.656810461011754,1.2612608727201524
64394a1454202dfbace21e90,49,Accuracy,Varying,2.404400991908636,1.0264521748257975
64467092479723cb7906e371,67,Speed,Fixed,2.904057265953701,0.8042709778703191
64467092479723cb7906e371,67,Speed,Varying,3.6110199009448665,0.8085770370055646
64467092479723cb7906e371,67,Accuracy,Fixed,3.2078895513704455,0.8145598765574361
64467092479723cb7906e371,67,Accuracy,Varying,3.4483997056513016,0.8377843072999197
6449707327ff66156c264c6f,59,Speed,Fixed,2.2554435064798746,0.6108111252715742
6449707327ff66156c264c6f,59,Speed,Varying,2.6966184081379527,0.7460315297466169
6449707327ff66156c264c6f,59,Accuracy,Fixed,2.569616843191784,0.9555873839041809
6449707327ff66156c264c6f,59,Accuracy,Varying,2.448037885006431,0.881286885309847
64527892acde0fbd392a41d6,65,Speed,Fixed,2.3781824354611323,1.1321340612182582
64527892acde0fbd392a41d6,65,Speed,Varying,2.9449770359980376,1.2376452214382798
64527892acde0fbd392a41d6,65,Accuracy,Fixed,3.036293596602167,1.197132423506401
64527892acde0fbd392a41d6,65,Accuracy,Varying,2.892106817911109,1.0327754978148818
6455616c0fe23ecca70ce1b9,66,Speed,Fixed,2.91623831609932,1.2240677194937908
6455616c0fe23ecca70ce1b9,66,Speed,Varying,3.1103155527777275,1.3746346117511712
6455616c0fe23ecca70ce1b9,66,Accuracy,Fixed,3.1767468891164476,1.5046226012901907
6455616c0fe23ecca70ce1b9,66,Accuracy,Varying,3.338044600481015,1.6260478221147079
6462477ceb093758f41d42e9,56,Speed,Fixed,1.3855455047529106,0.4776674960753901
6462477ceb093758f41d42e9,56,Speed,Varying,1.6922564756214133,0.31956907572416743
6462477ceb093758f41d42e9,56,Accuracy,Fixed,3.153367154236804,1.662886684159202
6462477ceb093758f41d42e9,56,Accuracy,Varying,2.937670895630222,1.2370508213519855
64626b7afedc6a67a08dec52,67,Speed,Fixed,2.735147948387895,1.341504886954426
64626b7afedc6a67a08dec52,67,Speed,Varying,2.5415625497394387,1.1456000095129046
64626b7afedc6a67a08dec52,67,Accuracy,Fixed,3.4840905339270405,1.7372948052111234
64626b7afedc6a67a08dec52,67,Accuracy,Varying,2.8790740816541156,1.3338211643844522
6462ad7a6af483d279eefb98,50,Speed,Fixed,1.3476144437906856,0.42305593043098105
6462ad7a6af483d279eefb98,50,Speed,Varying,1.5539452071278963,0.4532603657740952
6462ad7a6af483d279eefb98,50,Accuracy,Fixed,2.021880075088466,1.1069899584231282
6462ad7a6af483d279eefb98,50,Accuracy,Varying,2.209247066702979,0.9853027113942242
646691e373f0424399e2de28,63,Speed,Fixed,3.1937063020586347,1.1004123459578374
646691e373f0424399e2de28,63,Speed,Varying,2.7325007937567154,1.0757102725077319
646691e373f0424399e2de28,63,Accuracy,Fixed,3.062721155659612,1.113202688403795
646691e373f0424399e2de28,63,Accuracy,Varying,2.516227723361726,1.002868997563768
6467c9e2d169d6933ecdb639,53,Speed,Fixed,2.881829119301376,1.0704105931859347
6467c9e2d169d6933ecdb639,53,Speed,Varying,2.636151458773075,1.0941233886901809
6467c9e2d169d6933ecdb639,53,Accuracy,Fixed,3.3825212160002933,1.3647250666438417
6467c9e2d169d6933ecdb639,53,Accuracy,Varying,2.528795685530095,1.1114793289103766
646b776eca37542a899c1de5,57,Speed,Fixed,1.6149557956960452,1.0292722378793588
646b776eca37542a899c1de5,57,Speed,Varying,3.129297935982546,1.9656162155354433
646b776eca37542a899c1de5,57,Accuracy,Fixed,2.1518331673840185,0.957769035835623
646b776eca37542a899c1de5,57,Accuracy,Varying,2.693176869031083,1.2250267155054158
646d3710dea5554a4b83d2a2,73,Speed,Fixed,1.2187476951798557,0.5438426856617834
646d3710dea5554a4b83d2a2,73,Speed,Varying,1.7739140698696791,0.4636024057016866
646d3710dea5554a4b83d2a2,73,Accuracy,Fixed,1.9938838862615726,1.0928642990672999
646d3710dea5554a4b83d2a2,73,Accuracy,Varying,2.0971040545230335,0.9828104831011772
647287f051cab7142b9ca9bf,52,Speed,Fixed,1.5525636158803062,0.9869883695447434
647287f051cab7142b9ca9bf,52,Speed,Varying,3.0502586881900995,1.6543319657981066
647287f051cab7142b9ca9bf,52,Accuracy,Fixed,3.0386551199465717,1.483955891487575
647287f051cab7142b9ca9bf,52,Accuracy,Varying,2.999791560181045,1.4703352777596768
6476c9f4663c454f80fc60c8,52,Speed,Fixed,2.864496596600672,0.978978928248417
6476c9f4663c454f80fc60c8,52,Speed,Varying,2.6441096566754396,0.7630816342053864
6476c9f4663c454f80fc60c8,52,Accuracy,Fixed,2.7666166133219487,0.7135746030291629
6476c9f4663c454f80fc60c8,52,Accuracy,Varying,2.717802422631051,0.7256868167711003
64898a37c96a3194c71730b2,53,Speed,Fixed,4.115681558823811,1.2707658157088564
64898a37c96a3194c71730b2,53,Speed,Varying,2.9074098103085793,0.8018748433596663
64898a37c96a3194c71730b2,53,Accuracy,Fixed,4.7448434450394785,1.1596005520247203
64898a37c96a3194c71730b2,53,Accuracy,Varying,4.076968608246123,0.9881568021777354
64921fc8c813049f1fd29b47,62,Speed,Fixed,1.4216608962777428,0.43804566253681865
64921fc8c813049f1fd29b47,62,Speed,Varying,1.3636825561896564,0.4703975904163368
64921fc8c813049f1fd29b47,62,Accuracy,Fixed,3.1464954530591007,1.7407651871313037
64921fc8c813049f1fd29b47,62,Accuracy,Varying,2.781929880480124,1.4837591741049303
649b2106b81f8dcf5d163ee5,78,Speed,Fixed,1.1247170367916262,1.1086636097667868
649b2106b81f8dcf5d163ee5,78,Speed,Varying,2.1750397600708475,2.25908866153321
649b2106b81f8dcf5d163ee5,78,Accuracy,Fixed,2.243882327046416,2.023735437295121
649b2106b81f8dcf5d163ee5,78,Accuracy,Varying,2.4186799195027167,2.0713629033127496
64a281f78c5be10f0f28e3ac,65,Speed,Fixed,2.260777592101672,1.5995177373065526
64a281f78c5be10f0f28e3ac,65,Speed,Varying,2.645522497629383,1.4296157136645962
64a281f78c5be10f0f28e3ac,65,Accuracy,Fixed,2.662991230669855,1.8469109628499216
64a281f78c5be10f0f28e3ac,65,Accuracy,Varying,2.833639817800688,1.6152145959149455
64d50be2a6946343b620b6c4,52,Speed,Fixed,2.9392894770389093,1.1423311227498498
64d50be2a6946343b620b6c4,52,Speed,Varying,3.329098991677932,1.1710014545470906
64d50be2a6946343b620b6c4,52,Accuracy,Fixed,3.4228701714323115,1.1944966253290725
64d50be2a6946343b620b6c4,52,Accuracy,Varying,3.4838093049875454,1.0745277318425668
64d523f4ad7f5e602c479ad1,54,Speed,Fixed,3.7336393760762934,1.1805630341161801
64d523f4ad7f5e602c479ad1,54,Speed,Varying,3.331870497571311,1.2071327476635487
64d523f4ad7f5e602c479ad1,54,Accuracy,Fixed,4.1048001276695505,1.3582224089707686
64d523f4ad7f5e602c479ad1,54,Accuracy,Varying,3.312794082480431,1.3691068046495671
64e36d981d00e7d7c45addc2,49,Speed,Fixed,1.9301456903425704,0.6355622613999755
64e36d981d00e7d7c45addc2,49,Speed,Varying,2.223366511099557,0.40469020545486206
64e36d981d00e7d7c45addc2,49,Accuracy,Fixed,3.1737583471676327,0.9817870580509601
64e36d981d00e7d7c45addc2,49,Accuracy,Varying,4.023423811880774,1.1549882273291119
6509dae7b4546ad7146fd4ee,52,Speed,Fixed,2.3270944542523972,0.898711828044091
6509dae7b4546ad7146fd4ee,52,Speed,Varying,3.55431406872024,1.6009829447291746
6509dae7b4546ad7146fd4ee,52,Accuracy,Fixed,2.732942273940563,1.280997966666492
6509dae7b4546ad7146fd4ee,52,Accuracy,Varying,3.3175916212632206,1.6823596391232813
650b6a4edc2b618a85e5cdf8,55,Speed,Fixed,2.5624037434009304,0.965422868419542
650b6a4edc2b618a85e5cdf8,55,Speed,Varying,2.7174787721354607,0.9551959614833556
650b6a4edc2b618a85e5cdf8,55,Accuracy,Fixed,3.7417619177281547,0.9783580893437656
650b6a4edc2b618a85e5cdf8,55,Accuracy,Varying,3.7587076012292475,0.7531512970281293
650c3f3a36d72f87324d708f,53,Speed,Fixed,2.847986278874064,0.9359885221886981
650c3f3a36d72f87324d708f,53,Speed,Varying,2.8776113000599377,0.8879727150795305
650c3f3a36d72f87324d708f,53,Accuracy,Fixed,2.989767729806161,1.201429473582611
650c3f3a36d72f87324d708f,53,Accuracy,Varying,3.220763923582412,1.105295240950896
650da967bd0f006226aa1d7a,53,Speed,Fixed,1.0545801580407665,0.8800509468498396
650da967bd0f006226aa1d7a,53,Speed,Varying,2.6868460652683184,1.7475794959191746
650da967bd0f006226aa1d7a,53,Accuracy,Fixed,2.759513614604765,1.1938161616439604
650da967bd0f006226aa1d7a,53,Accuracy,Varying,3.2219630085710285,1.413885586313893
6518cf249463264599a7918d,52,Speed,Fixed,2.5302796830242404,0.8074801342002053
6518cf249463264599a7918d,52,Speed,Varying,2.6714031956983573,0.6144331691512853
6518cf249463264599a7918d,52,Accuracy,Fixed,3.2341176483671634,1.2256793787990057
6518cf249463264599a7918d,52,Accuracy,Varying,3.25412535061198,0.9066295666508092
65198ba1126ba439e0d8f29f,42,Speed,Fixed,2.9809362743790375,0.7064535398883474
65198ba1126ba439e0d8f29f,42,Speed,Varying,2.8416185931706703,0.9116075983457608
65198ba1126ba439e0d8f29f,42,Accuracy,Fixed,3.9570991470512595,1.1617806968082607
65198ba1126ba439e0d8f29f,42,Accuracy,Varying,3.5754680666262297,1.1876763446459222
651af447dcee6525fe0ac08f,32,Speed,Fixed,2.505429781347895,0.9930356614917397
651af447dcee6525fe0ac08f,32,Speed,Varying,3.253733767297282,1.1605262859560936
651af447dcee6525fe0ac08f,32,Accuracy,Fixed,3.034763428994358,1.2165462984781052
651af447dcee6525fe0ac08f,32,Accuracy,Varying,3.079154669859167,1.194170978453356
651eb3bc379e71c4df3b95a7,41,Speed,Fixed,2.349900679001636,0.9480529952746534
651eb3bc379e71c4df3b95a7,41,Speed,Varying,2.976539511922665,1.3511878394313832
651eb3bc379e71c4df3b95a7,41,Accuracy,Fixed,2.7451381041802634,1.1069058635552247
651eb3bc379e71c4df3b95a7,41,Accuracy,Varying,3.206078111288792,1.3437910940456506
651ec2aa595edca002b3f6d8,52,Speed,Fixed,1.6288144940123814,0.464138977019135
651ec2aa595edca002b3f6d8,52,Speed,Varying,1.85230447307058,0.5344645779406261
651ec2aa595edca002b3f6d8,52,Accuracy,Fixed,2.4174478692494765,1.0165104865350474
651ec2aa595edca002b3f6d8,52,Accuracy,Varying,3.2650600516498582,1.3779335710071232
651eea44194fa8c200606af7,75,Speed,Fixed,2.791026912069027,1.2109374000590383
651eea44194fa8c200606af7,75,Speed,Varying,3.314631525274927,1.1901869105934764
651eea44194fa8c200606af7,75,Accuracy,Fixed,3.675255529924951,1.3513144554433625
651eea44194fa8c200606af7,75,Accuracy,Varying,3.852885916139858,1.242516158049149
6530254e79568ee55c08cf12,56,Speed,Fixed,2.830849089402231,1.2006034659095892
6530254e79568ee55c08cf12,56,Speed,Varying,2.105392495279543,1.0404052130371535
6530254e79568ee55c08cf12,56,Accuracy,Fixed,2.3725370975515174,1.1425130773616545
6530254e79568ee55c08cf12,56,Accuracy,Varying,2.4402946179243967,1.1179539505663678
65344ec64854d12a1baf93d6,53,Speed,Fixed,2.2684247347192117,1.123730126581287
65344ec64854d12a1baf93d6,53,Speed,Varying,2.446015097156453,1.021763539490442
65344ec64854d12a1baf93d6,53,Accuracy,Fixed,2.6645920734061,1.0823318702742686
65344ec64854d12a1baf93d6,53,Accuracy,Varying,2.5190399087441127,1.1180224101185021
653d24b26d450d5f684b5011,76,Speed,Fixed,1.4154920645014188,1.3116350635293519
653d24b26d450d5f684b5011,76,Speed,Varying,2.128182791928719,1.728670294202236
653d24b26d450d5f684b5011,76,Accuracy,Fixed,2.0920332804106567,1.4322482787645914
653d24b26d450d5f684b5011,76,Accuracy,Varying,2.2641523395892604,1.5433653613969667
654113b29db54ebe7243632a,75,Speed,Fixed,2.488335741404162,1.127605700300666
654113b29db54ebe7243632a,75,Speed,Varying,3.027866887396496,1.346300303547397
654113b29db54ebe7243632a,75,Accuracy,Fixed,2.473535155227696,1.4861042303144012
654113b29db54ebe7243632a,75,Accuracy,Varying,3.2159546697886134,1.2922938132495714
6543abd612dc7fc77f466814,49,Speed,Fixed,4.1297475266974155,1.1094757057170042
6543abd612dc7fc77f466814,49,Speed,Varying,4.341555665660292,1.143925456762764
6543abd612dc7fc77f466814,49,Accuracy,Fixed,3.7669057263613213,1.215688691093245
6543abd612dc7fc77f466814,49,Accuracy,Varying,3.841734184475594,1.0852630184727956
6543baa88cbed050558764dd,37,Speed,Fixed,2.3521962194848127,1.0472096195985414
6543baa88cbed050558764dd,37,Speed,Varying,2.314517605914282,1.256988862023003
6543baa88cbed050558764dd,37,Accuracy,Fixed,2.538859422676306,1.364631270292917
6543baa88cbed050558764dd,37,Accuracy,Varying,2.392889608431328,1.4880324381310568
65450acb15b86368927f3f7f,73,Speed,Fixed,1.4109907667896486,0.5076315094474746
65450acb15b86368927f3f7f,73,Speed,Varying,1.7547334118595685,0.427997051038175
65450acb15b86368927f3f7f,73,Accuracy,Fixed,2.5762713388701926,1.771991298683219
65450acb15b86368927f3f7f,73,Accuracy,Varying,2.49368913141366,1.4948119529319372
65465c5bc5a014ec683d55cf,40,Speed,Fixed,2.0233940953445506,0.5687141107638014
65465c5bc5a014ec683d55cf,40,Speed,Varying,3.4128498413723176,1.5563252231281193
65465c5bc5a014ec683d55cf,40,Accuracy,Fixed,4.379819898851524,1.0953851996554453
65465c5bc5a014ec683d55cf,40,Accuracy,Varying,4.802361639402493,1.3820943273938204
6547e7cd0511efc35646ac76,22,Speed,Fixed,1.4078618204208881,0.3099945694474027
6547e7cd0511efc35646ac76,22,Speed,Varying,1.4856227416460612,0.4184945993546069
6547e7cd0511efc35646ac76,22,Accuracy,Fixed,2.8812292325382316,0.8717696854731698
6547e7cd0511efc35646ac76,22,Accuracy,Varying,3.441771782402257,1.13830457835198
6552428b01eebb19576c567d,71,Speed,Fixed,0.04948728909497992,0.9335563947281458
6552428b01eebb19576c567d,71,Speed,Varying,-0.042422050113222656,1.0848630968167743
6552428b01eebb19576c567d,71,Accuracy,Fixed,-0.009062853929658034,0.899830802553805
6552428b01eebb19576c567d,71,Accuracy,Varying,-0.012932986776561635,0.9856280591471347
655622d420556b53d5b1a654,60,Speed,Fixed,0.9740737780155208,0.6974111827328433
655622d420556b53d5b1a654,60,Speed,Varying,1.6754297975832182,2.4765639001956425
655622d420556b53d5b1a654,60,Accuracy,Fixed,1.8522092277988946,1.518895869819041
655622d420556b53d5b1a654,60,Accuracy,Varying,2.26832342019386,2.9887421179478952
655727ebfca43fc335260382,71,Speed,Fixed,2.5195457510476955,0.9885535247691741
655727ebfca43fc335260382,71,Speed,Varying,2.397270907109467,1.1557661742773007
655727ebfca43fc335260382,71,Accuracy,Fixed,3.122723883078319,1.357372710880813
655727ebfca43fc335260382,71,Accuracy,Varying,2.7426091818318388,1.2563193008822806
6558cfb5dea00c262887d792,71,Speed,Fixed,1.3202715385964747,1.2636281696835807
6558cfb5dea00c262887d792,71,Speed,Varying,2.4877598709271176,1.143695416433137
6558cfb5dea00c262887d792,71,Accuracy,Fixed,1.6326140220729195,1.2829996214335342
6558cfb5dea00c262887d792,71,Accuracy,Varying,2.2929457762955425,1.1597890234823236
655cc974613aec120f21293b,24,Speed,Fixed,2.688775957474419,0.7502135207241679
655cc974613aec120f21293b,24,Speed,Varying,2.1008639969742933,0.7381063635088679
655cc974613aec120f21293b,24,Accuracy,Fixed,2.6673672067258143,0.8309913174666322
655cc974613aec120f21293b,24,Accuracy,Varying,2.6370890660559234,0.8838540183153313
655f8e10ad0a87d538a94f9f,20,Speed,Fixed,1.9214744235880334,0.8129773943702019
655f8e10ad0a87d538a94f9f,20,Speed,Varying,1.8765272913847726,0.7929246196778958
655f8e10ad0a87d538a94f9f,20,Accuracy,Fixed,2.072460312457763,1.3605477152378356
655f8e10ad0a87d538a94f9f,20,Accuracy,Varying,1.8125804542934132,1.244364541403018
655fcf54056edf3065f74b91,19,Speed,Fixed,1.0105831137813648,0.7213085431484094
655fcf54056edf3065f74b91,19,Speed,Varying,2.0660132606600667,0.9465412832343101
655fcf54056edf3065f74b91,19,Accuracy,Fixed,2.484916674200442,1.1883414510515953
655fcf54056edf3065f74b91,19,Accuracy,Varying,2.5583325859285124,1.02228309047106
6562fbd1f6b4756ac64c4dbd,71,Speed,Fixed,2.338520798271264,1.012190355966497
6562fbd1f6b4756ac64c4dbd,71,Speed,Varying,2.256321882964979,1.13307011101353
6562fbd1f6b4756ac64c4dbd,71,Accuracy,Fixed,2.0606315100649875,1.0988329924980627
6562fbd1f6b4756ac64c4dbd,71,Accuracy,Varying,2.134839363566254,1.0196764193678067
6564b4871e2847cd44a52718,71,Speed,Fixed,1.2773210991658304,0.47003071442692945
6564b4871e2847cd44a52718,71,Speed,Varying,1.1466544111521055,0.49060612482099286
6564b4871e2847cd44a52718,71,Accuracy,Fixed,2.245286862430832,1.5892942446758962
6564b4871e2847cd44a52718,71,Accuracy,Varying,2.5512536222738595,1.5247742013492211
65675f2ae0bb2e4ecb9c539d,71,Speed,Fixed,2.33163595022854,0.7980788748236812
65675f2ae0bb2e4ecb9c539d,71,Speed,Varying,2.5641975326232633,0.8710888683488688
65675f2ae0bb2e4ecb9c539d,71,Accuracy,Fixed,3.117748287898705,0.9116626134311657
65675f2ae0bb2e4ecb9c539d,71,Accuracy,Varying,3.099019989224083,0.8833144601305961
6568ae9ae8820204f4956bf7,25,Speed,Fixed,2.2555851518246586,1.0614509734155801
6568ae9ae8820204f4956bf7,25,Speed,Varying,1.4317666333426833,0.6301275701590029
6568ae9ae8820204f4956bf7,25,Accuracy,Fixed,3.4206685214860992,1.0474361171533066
6568ae9ae8820204f4956bf7,25,Accuracy,Varying,3.269915502979989,1.0137332500335896
656cc02d2d90244628b27e09,20,Speed,Fixed,2.4116360342720933,1.3397241311632528
656cc02d2d90244628b27e09,20,Speed,Varying,2.592821193076201,1.3036143884167426
656cc02d2d90244628b27e09,20,Accuracy,Fixed,3.02783179739221,1.622419691808526
656cc02d2d90244628b27e09,20,Accuracy,Varying,2.8551117300576356,1.556932749213295
656ef3d7b2b73a79429aec67,39,Speed,Fixed,2.002373775111121,0.8999576319506991
656ef3d7b2b73a79429aec67,39,Speed,Varying,1.8638954335407272,1.0840821164156031
656ef3d7b2b73a79429aec67,39,Accuracy,Fixed,2.3400142309034395,1.2420274036844983
656ef3d7b2b73a79429aec67,39,Accuracy,Varying,2.40093619515076,1.245447685920085
6571af52592a29d0854f366e,38,Speed,Fixed,1.078595238498155,1.2069671025219655
6571af52592a29d0854f366e,38,Speed,Varying,1.225591962486864,0.521641059437553
6571af52592a29d0854f366e,38,Accuracy,Fixed,2.271512380487063,1.7165909345059513
6571af52592a29d0854f366e,38,Accuracy,Varying,2.3660597942400066,1.39771123959413
6574bd9b9b3c601d1c28500f,28,Speed,Fixed,3.593494867580376,1.3236508448565878
6574bd9b9b3c601d1c28500f,28,Speed,Varying,3.3483602378541253,1.0685328941869103
6574bd9b9b3c601d1c28500f,28,Accuracy,Fixed,3.344018863404327,1.3695008348058477
6574bd9b9b3c601d1c28500f,28,Accuracy,Varying,3.138303761483346,1.3283854587039128
